,^GSPTSE,^GSPTSE,^TWII,^TWII,^AXJO,^AXJO,^GSPC,^GSPC,^N225,^N225,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^SSMI,^SSMI,^NSEI,^NSEI,^NDX,^NDX,^GDAXI,^GDAXI,^FCHI,^FCHI,MSCI_China,MSCI_China
,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,18729.6992188,317959800.0,13985.5097656,3688700.0,6594.5,752400.0,3845.08,4417720000.0,26107.58,89700000.0,2292.01,410600.0,20921.0,383257400.0,7107.77,0.0,10840.5996094,38335200.0,15989.7998047,288400.0,11852.59,874453951.0,12594.5195312,78681400.0,5912.37988,89619400.0,146.218297,
2022-07-07,19063.1992188,251534300.0,14336.2695312,3460100.0,6648.0,700500.0,3902.62,4057770000.0,26490.31,80700000.0,2334.27,340000.0,21558.0,451762500.0,7189.08,0.0,10940.9804688,36863100.0,16132.9003906,264600.0,12109.05,897567811.0,12843.2197266,79392500.0,6006.7002,94857900.0,147.155893,
2022-07-08,19022.9003906,197640400.0,14464.5302734,3508600.0,6678.0,586400.0,3899.38,3521620000.0,26517.12,89300000.0,2350.61,411200.0,21774.0,353311000.0,7196.24,0.0,11015.0302734,35620300.0,16220.5996094,281100.0,12125.69,800552214.0,13015.2304688,75193100.0,6033.12988,76855400.0,147.718127,
2022-07-11,18816.8007812,225897100.0,14340.5302734,2620100.0,6602.2001953,551900.0,3854.43,3423480000.0,26812.23,68500000.0,2340.27,376900.0,21568.0,367306400.0,7196.59,0.0,11027.1601562,25559000.0,16216.0,255900.0,11860.28,806173076.0,12832.4404297,55461200.0,5996.29981,59496400.0,142.704226,
2022-07-12,18678.5996094,232305400.0,13950.6201172,3120000.0,6606.2998047,618600.0,3818.8,3817210000.0,26336.59,64400000.0,2317.76,379000.0,21486.0,452468500.0,7209.86,0.0,11069.8300781,29160800.0,16058.2998047,208600.0,11744.99,844915242.0,12905.4804688,65198400.0,6044.2002,71122100.0,140.410823,
2022-07-13,18615.1992188,227053400.0,14324.6796875,3342700.0,6621.6000977,673200.0,3801.78,4109390000.0,26478.55,54100000.0,2328.61,308400.0,21286.0,362058200.0,7156.37,0.0,10904.8496094,39553700.0,15966.6503906,233300.0,11728.53,870768466.0,12756.3203125,63030200.0,6000.24023,70802000.0,140.322317,
2022-07-14,18329.0996094,340294700.0,14438.5195312,2947600.0,6650.6000977,735800.0,3790.38,4199690000.0,26643.32,60600000.0,2322.32,348900.0,20554.0,569346200.0,7039.81,0.0,10799.5195312,36827400.0,15938.6503906,228600.0,11768.4,855772502.0,12519.6601562,72613000.0,5915.41016,72944000.0,140.180188,
2022-07-15,18394.5,205985000.0,14550.6201172,3025600.0,6605.6000977,629800.0,3863.16,4143800000.0,26788.4,65500000.0,2330.98,319300.0,20933.0,554128100.0,7159.01,0.0,10982.0898438,48085100.0,16049.2001953,205800.0,11983.62,949263557.0,12864.7197266,77498400.0,6036.0,76205700.0,136.792914,
2022-07-18,18595.5996094,270479500.0,14719.6396484,3117300.0,6687.1000977,528400.0,3830.85,4046870000.0,,,2375.25,324100.0,21169.0,420226400.0,7223.24,0.0,11010.1796875,32809200.0,16278.5,227700.0,11877.5,902649489.0,12959.8095703,61274100.0,6091.91016,59881400.0,139.857901,
2022-07-19,18937.6992188,231296300.0,14694.0800781,2964100.0,6649.6000977,659200.0,3936.69,4041070000.0,26961.61,59400000.0,2370.97,339200.0,21696.0,470556000.0,7296.28,0.0,11122.0800781,36103200.0,16340.5498047,222600.0,12249.42,975615788.0,13308.4101562,73418300.0,6201.22022,74716500.0,138.76319,
2022-07-20,19020.6992188,197328500.0,14733.2197266,3539900.0,6759.2001953,746000.0,3959.9,4185300000.0,27680.19,66700000.0,2386.85,333000.0,21348.0,520747600.0,7264.31,0.0,11059.4902344,28162500.0,16520.8496094,284400.0,12439.68,964945744.0,13281.9804688,75183800.0,6184.66016,76814600.0,140.069796,
2022-07-21,19062.9003906,214889000.0,14937.7001953,3418100.0,6794.2998047,834500.0,3998.95,4132790000.0,27802.93,56700000.0,2409.16,295500.0,21197.0,724201000.0,7270.51,0.0,11134.7402344,37652900.0,16605.25,243600.0,12619.41,931450838.0,13246.6396484,87886300.0,6201.10986,78627800.0,138.949609,
2022-07-22,18982.9003906,180504600.0,14949.3603516,3674900.0,6791.5,822100.0,3961.63,3979240000.0,27914.59,60100000.0,2393.14,381400.0,21212.0,446864000.0,7276.37,0.0,11096.1201172,28076000.0,16719.4492188,190900.0,12396.47,912394303.0,13253.6796875,76076400.0,6216.81982,68727100.0,138.444646,
2022-07-25,19104.5,219076800.0,14936.3300781,2629600.0,6789.8999023,594100.0,3966.84,3568340000.0,27699.18,46500000.0,2403.69,322900.0,21383.0,370609200.0,7306.3,0.0,11129.3496094,32424200.0,16631.0,211400.0,12328.41,726902345.0,13210.3203125,56561100.0,6237.54981,60387200.0,137.429646,
2022-07-26,18972.6992188,209670300.0,14806.7802734,2617400.0,6807.2998047,619000.0,3921.05,3778950000.0,27655.14,50000000.0,2412.96,415100.0,21160.0,377526200.0,7306.28,0.0,11102.3095703,49817400.0,16483.8496094,208200.0,12086.9,849761315.0,13096.9296875,58207700.0,6211.4502,60556300.0,139.139651,
2022-07-27,19254.5996094,230203700.0,14921.5898438,2569700.0,6823.2001953,626000.0,4023.61,4112180000.0,27715.68,51100000.0,2415.53,333400.0,21481.0,393246000.0,7348.23,0.0,11056.7402344,51490300.0,16641.8007812,185200.0,12601.47,1064076144.0,13166.3798828,79894900.0,6257.93994,69640600.0,137.493598,
2022-07-28,19456.6992188,251616900.0,14891.9003906,2911200.0,6889.7001953,721200.0,4072.43,4413000000.0,27815.41,83500000.0,2435.27,490900.0,21932.0,419821600.0,7345.25,0.0,11129.3300781,44580100.0,16929.5996094,376300.0,12717.87,1025325580.0,13282.1103516,74308800.0,6339.20996,92169500.0,137.232341,
2022-07-29,19692.9003906,251857600.0,15000.0703125,3117200.0,6945.2001953,919200.0,4130.29,4616360000.0,27801.57,79300000.0,2451.5,499000.0,22405.0,526844600.0,7423.43,0.0,11145.9101562,45617200.0,17158.25,436100.0,12947.97,1202110769.0,13484.0498047,82631600.0,6448.5,103116600.0,133.339152,
2022-08-01,19692.92,252031895.0,14981.6904297,2658300.0,6993.0,668000.0,4118.63,4202810000.0,27993.28,71900000.0,2452.25,487000.0,22429.0,385204900.0,7413.42,0.0,11145.91,0.0,17340.0507812,381500.0,12940.78,942017110.0,13479.6298828,57227900.0,6436.85986,64439900.0,132.526788,
2022-08-02,19505.3007812,270793400.0,14747.2304688,3161000.0,6998.1000977,625600.0,4091.19,4727710000.0,27594.66,71800000.0,2439.62,549800.0,22351.0,345526300.0,7409.11,0.0,11118.0996094,41975300.0,17345.4492188,333600.0,12901.6,907595964.0,13449.2001953,56681200.0,6409.79981,66079400.0,129.775242,
2022-08-03,19545.9003906,220501000.0,14777.0195312,2649100.0,6975.8999,672519.0,4155.17,4351760000.0,27741.83,72300000.0,2461.45,475200.0,22575.0,427583900.0,7445.68,0.0,11178.9902344,29075000.0,17388.1503906,285400.0,13253.26,1073209819.0,13587.5595703,63636000.0,6472.06006,78438000.0,130.517445,
2022-08-04,19577.0,250540000.0,14702.2001953,2766400.0,6974.8999,704924.0,4151.94,4283320000.0,27932.13,83100000.0,2473.11,398500.0,22646.0,456256900.0,7448.06,0.0,11202.6601562,34656500.0,17382.0,325000.0,13311.04,916152171.0,13662.68,64721826.0,6513.39014,75071500.0,133.343748,
2022-08-05,19620.0996,238414917.0,15036.0400391,2749400.0,7015.6001,589226.0,4145.19,4085940000.0,28175.8,71300000.0,2490.8,409400.0,22587.0,401954400.0,7439.74,0.0,11123.0703125,27582800.0,17397.5,355329002.0,13207.69,842237377.0,13573.93,62487031.0,6472.3501,71657900.0,133.5694,
2022-08-08,19669.1992,243304595.0,15020.41,2558983624.0,7020.6001,687611.0,4140.06,4221090000.0,28249.02,66100000.0,2493.1,418100.0,22728.0,292730300.0,7482.37,0.0,11166.3203,28171204.0,17525.1,257007536.0,13159.16,885644008.0,13687.69,51641891.0,6524.43994,57501500.0,131.937056,
2022-08-09,19578.3008,216403370.0,15050.28,2854390023.0,7029.7998,762600.0,4122.47,3913090000.0,27999.89,64900000.0,2503.46,454200.0,22488.0,288696400.0,7488.15,0.0,11132.4805,37405999.0,,,13008.17,863517330.0,13534.97,0.0,6490.0,60132500.0,131.409696,
2022-08-10,19885.9004,264594669.0,14939.02,2863953775.0,6992.7002,698036.0,4210.24,4546010000.0,27819.26,59900000.0,2480.88,479300.0,22702.0,279043900.0,7507.11,0.0,11155.0996,33519220.0,17534.75,312741027.0,13378.32,922027838.0,13700.93,0.0,6523.43994,67978700.0,129.275986,
2022-08-11,19991.9004,268157614.0,15197.85,3417455471.0,7071.0,772663.0,4207.27,4630200000.0,,,2523.78,505100.0,22858.0,277055400.0,7465.91,0.0,11154.5801,37483712.0,17659.0,311269352.0,13291.99,776087903.0,13694.51,54586192.0,6544.66992,63494500.0,132.840764,
2022-08-12,20179.8008,230355329.0,15288.97,2921517428.0,7032.5,647064.0,4280.15,3788010000.0,28546.91,89600000.0,2527.94,445100.0,22971.0,432556800.0,7500.89,0.0,11128.2402,29586681.0,17698.15,303894973.0,13565.87,775885013.0,13795.85,58504399.0,6553.85986,59404000.0,133.383917,
2022-08-15,20180.5996,270372898.0,15417.35,3136850489.0,7064.2998,585921.0,4297.14,3696830000.0,28871.71,53700000.0,2527.94,445546.0,,,7509.15,0.0,11171.54,20945105.0,,,13667.18,691553417.0,13816.61,37845849.0,6569.9502,41045400.0,132.54156,
2022-08-16,20270.0,223803815.0,15420.57,3045391271.0,7105.3999,663115.0,4305.2,4329820000.0,28868.84,50100000.0,2533.52,398100.0,22998.0,335462100.0,7536.06,0.0,11130.4404,22807425.0,17825.25,0.0,13635.21,733868918.0,13910.12,0.0,6592.58008,56347800.0,131.409258,
2022-08-17,20181.4004,225896901.0,15465.45,3108806580.0,7127.7002,764025.0,4274.04,3885030000.0,29222.7,66600000.0,2516.47,417800.0,22758.0,306882200.0,7515.75,0.0,11128.1904,58814866.0,17944.25,262771782.0,13470.86,753972837.0,13626.71,57259574.0,6528.31982,62910000.0,131.72975,
2022-08-18,20265.4004,199926501.0,15396.76,2636021113.0,7112.7998,739012.0,4283.74,3340330000.0,28942.07,47400000.0,2508.05,381400.0,22986.0,267309900.0,7541.85,0.0,11167.5898,20219253.0,17956.5,263918002.0,13505.99,733584836.0,13697.41,0.0,6557.3999,52233900.0,130.914912,
2022-08-19,20111.4004,212169177.0,15408.78,3252647650.0,7114.5,692257.0,4228.48,3761340000.0,28930.26,48400000.0,2492.69,459700.0,22535.0,354849400.0,7550.37,0.0,11156.7197,33743392.0,17758.45,295641872.0,13242.9,791977388.0,13544.52,66003461.0,6495.83008,65894600.0,130.658898,
2022-08-22,19974.9004,252500249.0,15245.14,2782233927.0,7046.8999,658235.0,4137.99,3907430000.0,28794.43,49200000.0,2462.5,422400.0,22166.0,416375700.0,7533.79,0.0,11085.8398,31922650.0,17490.7,287584161.0,12890.54,799167642.0,13230.57,68375409.0,6378.74023,78589600.0,130.545862,
2022-08-23,19985.4004,237562334.0,15095.89,2405554528.0,6961.8,731443514.0,4128.73,3823520000.0,28452.68,55700000.0,2435.34,471000.0,22380.0,428462800.0,7488.11,0.0,10933.06,28732128.0,17577.5,285638448.0,12881.79,703065602.0,13194.23,53966082.0,6362.02002,60089800.0,130.035614,
2022-08-24,20021.4004,216528824.0,15069.19,2665505112.0,6998.1001,754535.0,4140.77,3583630000.0,28313.4,62000000.0,2447.45,423300.0,22431.0,339358000.0,7471.51,0.0,11012.8701,28571369.0,17604.95,261959811.0,12917.86,674611689.0,13220.06,46810835.0,6386.75977,52703400.0,128.380834,
2022-08-25,20172.3008,247413112.0,15200.04,2503070426.0,7048.1001,772244.0,4199.12,3566870000.0,28478.94,53700000.0,2477.26,426000.0,22454.0,422052500.0,7479.74,0.0,11063.8799,24987409.0,17522.45,230187095.0,13143.58,738794389.0,13271.96,41623945.0,6381.56006,49495300.0,133.64126,
2022-08-26,19873.3008,218960099.0,15278.44,3192249668.0,7104.1001,658327.0,4057.66,3832750000.0,28641.31,49100000.0,2481.03,519900.0,21895.0,381928400.0,7427.31,0.0,10942.1602,26912145.0,17558.9,266636669.0,12605.17,949542628.0,12971.47,67305780.0,6274.25977,67384400.0,134.57296,
2022-08-29,19836.0996,286433583.0,14926.19,2973856189.0,6965.5,705309.0,4030.61,3396510000.0,27878.89,64100000.0,2426.89,447200.0,21842.0,311263600.0,7427.31,0.0,10896.7402,24438226.0,17312.9,244859831.0,12484.32,782074227.0,12892.99,54303923.0,6222.27979,54873600.0,133.623787,
2022-08-30,19512.9004,219715015.0,14953.63,2729717002.0,6998.2998,724004.0,3986.16,3835860000.0,28195.51,60700000.0,2450.93,336200.0,21825.0,405269700.0,7361.63,0.0,10884.9502,24860387.0,17759.3,324710825.0,12342.7,842704676.0,12961.14,62480516.0,6210.22022,65574600.0,132.978989,
2022-08-31,19330.8008,280969665.0,15095.44,3006472164.0,6986.7998,957015.0,3955.0,4542490000.0,28091.46,86200000.0,2472.05,435900.0,21559.0,467509100.0,7284.15,0.0,10855.0303,39442707.0,,,12272.03,966583607.0,12834.96,83002986.0,6125.1001,109610300.0,133.642276,
2022-09-01,19142.6992,248541817.0,14801.86,3009992583.0,6845.6001,825355.0,3966.85,4152250000.0,27661.4,68900000.0,2415.61,579300.0,21302.0,337343100.0,7148.5,0.0,10663.4404,36872289.0,17542.8,308526992.0,12274.62,964001497.0,12630.23,61603411.0,6034.31006,74056000.0,131.518313,
2022-09-02,19270.9004,211106738.0,14673.04,3003587485.0,6828.7002,632313.0,3924.26,3665850000.0,27650.62,58800000.0,2409.41,391400.0,21921.0,375061100.0,7281.19,0.0,10891.71,37120088.0,17539.45,256279401.0,12098.44,852660132.0,13050.27,67341861.0,6167.50977,76451600.0,130.287114,
2022-09-05,,,14661.1,2643323756.0,6852.2002,563413.0,,,27619.54,47100000.0,2403.68,354700.0,21480.0,346167100.0,7287.43,0.0,10819.54,26024426.0,17665.8,230314466.0,,,12760.78,62870159.0,6093.22022,65693400.0,128.575484,
2022-09-06,19088.3008,258055397.0,14677.2,2642631191.0,6826.5,677253.0,3908.19,4127340000.0,27626.44,46300000.0,2410.02,294100.0,21481.0,296134000.0,7300.44,0.0,10834.1797,26481643.0,17655.6,251209997.0,12011.31,836680339.0,12871.44,53637342.0,6104.60986,54762700.0,128.326607,
2022-09-07,19241.4004,233327263.0,14410.05,2439731770.0,6729.2998,872642.0,3979.87,3890320000.0,27430.23,69400000.0,2376.46,377900.0,21489.0,481173600.0,7237.83,0.0,10805.1602,28106963.0,17624.4,354152113.0,12259.39,838479752.0,12915.97,67132435.0,6105.91992,71611100.0,127.95128,
2022-09-08,19413.0,226542193.0,14583.42,2349265759.0,6848.7002,799116.0,4006.18,3966850000.0,28065.06,75200000.0,2384.28,423600.0,21678.0,577406700.0,7262.06,0.0,10790.3203,32638880.0,17798.75,279872772.0,12321.19,862545276.0,12904.32,71246759.0,6125.8999,75081400.0,126.605079,
2022-09-09,19773.3008,233576624.0,,,6894.2002,809567.0,4067.36,3901940000.0,28214.68,74000000.0,,,22095.0,538142200.0,7351.07,0.0,10900.2402,31984164.0,17833.35,270323.0,12588.29,835775150.0,13088.21,67720587.0,6212.33008,72211000.0,130.000108,
2022-09-12,19987.1992,286230832.0,14807.43,2620464742.0,6964.5,582132.0,4110.41,3814200000.0,28542.04,50500000.0,,,22610.0,482361600.0,7473.03,0.0,10990.75,34482727.0,17936.35,228252852.0,12739.72,844229635.0,13402.27,67049625.0,6333.58984,77476100.0,130.485425,
2022-09-13,19645.4004,248385952.0,14894.41,2535619058.0,7009.7002,784509.0,3932.69,4224550000.0,28614.56,51700000.0,2449.54,366900.0,22304.0,503454600.0,7385.86,0.0,10891.54,41209739.0,18070.05,259939241.0,12033.62,1151749869.0,13188.95,68435068.0,6245.68994,79001400.0,129.605563,
2022-09-14,19726.0996,237762127.0,14658.31,2515990037.0,6828.6001,1609459.0,3946.01,4293240000.0,27818.55,70900000.0,2411.42,461300.0,22413.0,386901600.0,7277.3,0.0,10754.4004,39105652.0,18003.75,365868901.0,12134.4,952260822.0,13028.0,62450112.0,6222.41016,75468700.0,127.064047,
2022-09-15,19560.1992,213530422.0,14670.04,2703796488.0,6842.8999,942007.0,3901.35,4441830000.0,27875.84,48700000.0,2401.83,423900.0,22366.0,465284200.0,7282.07,0.0,10746.7002,32703318.0,17877.4,289663564.0,11927.49,999346363.0,12956.66,0.0,6157.83984,74835300.0,127.031264,
2022-09-16,19385.9004,621602009.0,14561.76,3637548043.0,6739.1001,1736349.0,3873.33,7954650000.0,27567.58,81600000.0,2382.78,440300.0,22111.0,995122100.0,7236.68,0.0,10610.6504,105566111.0,17530.85,468509.0,11861.38,1575579452.0,12741.26,148566605.0,6077.29981,153174600.0,124.282532,
2022-09-19,19562.4004,260434439.0,14425.68,2310174736.0,6719.8999,767523.0,3899.89,3766850000.0,,,2355.66,403700.0,22141.0,423063400.0,7236.68,0.0,10617.0098,29773392.0,17613.8,194232.0,11953.27,827966298.0,12803.24,49575.0,6061.58984,51601200.0,122.939765,
2022-09-20,19368.6992,234581325.0,14549.3,2440135522.0,6806.3999,667646.0,3855.93,4058050000.0,27688.35,60000000.0,2367.85,419200.0,21774.0,527295900.0,7192.66,0.0,10476.54,32527441.0,17816.25,263113608.0,11851.54,832859979.0,12670.83,62735956.0,5979.47022,77470600.0,124.171464,
2022-09-21,19184.5,222086690.0,14424.52,2720046918.0,6700.2002,832464.0,3789.93,4078330000.0,27313.06,65500000.0,2347.21,378000.0,22036.0,395912700.0,7237.64,0.0,10429.4004,31950320.0,17718.35,245532889.0,11637.79,982738197.0,12767.15,55270994.0,6031.33008,70185800.0,120.981195,
2022-09-22,19002.6992,209771563.0,14284.63,3110098931.0,,,3757.99,4284600000.0,27153.76,62200000.0,2332.31,446600.0,21799.0,433770900.0,7159.52,0.0,10297.6504,49478506.0,17629.8,284097493.0,11501.65,965983438.0,12531.63,66527461.0,5918.5,72756700.0,119.604922,
2022-09-23,18481.0,324467756.0,14118.38,0.0,6574.7002,908251.0,3693.23,5144270000.0,,,2290.0,446300.0,21067.0,500228400.0,7018.6,0.0,10137.7803,68985563.0,17327.35,390787281.0,11311.24,1000442952.0,12284.19,86712175.0,5783.41016,92468500.0,117.284207,
2022-09-26,18327.0,350620754.0,13778.19,0.0,6469.3999,1093354.0,3655.04,4886140000.0,26431.48,96500000.0,2220.94,621400.0,21207.0,472341300.0,7020.95,0.0,10072.6201,49662121.0,17016.3,492038356.0,11254.11,920396506.0,12227.92,67279632.0,5769.39014,78603600.0,117.815369,
2022-09-27,18307.9004,243407092.0,13826.59,2720087619.0,6496.2002,1006720.0,3647.29,4577740000.0,26571.8,66800000.0,2223.86,487600.0,20961.0,527970000.0,6984.59,0.0,10126.4297,47258498.0,17007.4,359922767.0,11271.75,924463512.0,12139.68,78968785.0,5753.81982,85032200.0,118.343564,
2022-09-28,18648.9004,229113688.0,13466.07,3480188347.0,6462.0,973174.0,3719.04,4684850000.0,26173.76,92900000.0,2169.29,595700.0,20853.0,509551200.0,7005.39,0.0,10220.7598,66474704.0,16858.6,323937256.0,11493.83,992718489.0,12183.28,96225374.0,5765.00977,106668700.0,115.330616,
2022-09-29,18441.8008,216922943.0,13534.26,2992915688.0,6555.0,846975568.0,3640.47,4681810000.0,26421.98,88900000.0,2170.93,508200.0,20353.0,437743100.0,6881.59,0.0,10126.9902,49271996.0,16818.1,340051882.0,11164.78,1027045194.0,11975.55,0.0,5676.87012,102422800.0,114.392671,
2022-09-30,18444.1992,237821347.0,13424.58,2820073141.0,6474.2002,1008129.0,3585.62,5645360000.0,25937.14,101300000.0,2155.49,950000.0,20649.0,467354100.0,6893.81,0.0,10267.5498,45456136.0,17094.35,376132079.0,10971.22,1056708772.0,12114.36,89235662.0,5762.33984,102731500.0,114.20496,
2022-10-03,18881.1992,238324351.0,13300.48,2180042458.0,6456.8999,647020.0,3678.43,4806680000.0,26215.72,80700000.0,2189.95,89599.0,20973.0,400944800.0,6908.76,0.0,10290.71,69780104.0,16887.35,278381814.0,11229.73,1015381074.0,12209.48,63679207.0,5794.1499,80848100.0,113.643311,
2022-10-04,19371.0,283842785.0,13576.52,2390144543.0,6699.2998,1010550.0,3790.93,5146580000.0,26992.14,87100000.0,2209.38,420700.0,21691.0,403945200.0,7086.46,0.0,10590.9199,57991657.0,17274.3,226036540.0,11582.54,1035044738.0,12670.48,80245277.0,6039.68994,95391900.0,114.406983,
2022-10-05,19235.0996,229006300.0,13801.43,2790230533.0,6815.7002,1063379.0,3783.28,4293180000.0,27120.46,73300000.0,2215.22,855400.0,21361.0,402015300.0,7052.62,0.0,10477.6904,46791321.0,,,11573.18,859109756.0,12517.18,62395584.0,5985.45996,75121600.0,119.460148,
2022-10-06,18979.0,247790762.0,13892.05,2150049837.0,6817.5,810314.0,3744.52,4252100000.0,27311.23,69400000.0,2237.86,642700.0,21141.0,397961400.0,6997.27,0.0,10391.1299,49478141.0,17331.8,265455464.0,11485.5,848781844.0,12470.78,53531089.0,5936.41992,63735200.0,118.425347,
2022-10-07,18583.0996,236622934.0,13702.28,1870017173.0,6762.7998,689030.0,3639.66,4449660000.0,27116.04,66700000.0,2232.84,428500.0,20902.0,342344400.0,6991.09,0.0,10308.5703,47890645.0,17314.65,216286225.0,11039.47,1091247075.0,12273.0,56976141.0,5866.93994,65700300.0,115.955793,
2022-10-10,18583.13,237888307.0,,,6667.7998,600821.0,3612.39,3834320000.0,,,2180.04,91466.0,20913.0,367998900.0,6959.31,0.0,10262.5195,46918424.0,17241.0,234028292.0,10926.97,929559910.0,12272.94,68343963.0,5840.54981,64916700.0,112.094024,
2022-10-11,18216.6992,304406334.0,13106.03,2850159356.0,6645.0,747417.0,3588.84,4759030000.0,26401.18,78900000.0,2192.07,859100.0,20731.0,455465000.0,6885.23,0.0,10207.8301,39797975.0,16983.55,282643680.0,10791.35,1076998136.0,12220.25,64611806.0,5833.2002,66016800.0,109.506228,
2022-10-12,18206.3008,230578281.0,13081.24,2440119997.0,6647.5,723765.0,3577.03,4006830000.0,26396.61,68800000.0,2202.47,658000.0,20467.0,377391000.0,6826.15,0.0,10199.3203,39306031.0,17123.6,256049448.0,10785.62,887373689.0,12172.26,67191930.0,5818.47022,70096900.0,109.471844,
2022-10-13,18613.5996,263570734.0,12810.73,3440024648.0,6642.6001,710144.0,3669.91,5021680000.0,26237.42,59200000.0,2162.87,792200.0,20786.0,458577200.0,6850.27,0.0,10227.9004,48071081.0,17014.35,266448159.0,11033.58,1290985962.0,12355.58,88448832.0,5879.18994,86713000.0,107.398161,
2022-10-14,18326.4004,219843166.0,13128.12,2970141758.0,6758.7998,663932.0,3583.07,4243030000.0,27090.69,82400000.0,2212.55,512900.0,20931.0,435448900.0,6858.79,0.0,10329.3398,51185467.0,17185.7,226997959.0,10692.06,1033728566.0,12437.81,82480844.0,5931.91992,80215500.0,108.795323,
2022-10-17,18621.0,272102495.0,12966.05,3040049494.0,6664.3999,712367.0,3677.95,4352780000.0,26775.57,65300000.0,2219.71,498500.0,21320.0,329692300.0,6920.24,0.0,10498.71,38219173.0,17311.8,212223602.0,11062.53,999708322.0,12649.03,57201104.0,6040.66016,63825900.0,109.008429,
2022-10-18,18798.1992,187289319.0,13124.68,2610025977.0,6779.2002,833601.0,3719.98,4483740000.0,27156.07,66100000.0,2249.95,580700.0,21519.0,544115900.0,6936.74,0.0,10578.7598,41706102.0,17486.95,239508681.0,11147.74,989989356.0,12765.61,65995609.0,6067.0,66543800.0,110.98137,
2022-10-19,18674.4004,205790224.0,12976.76,2470153780.0,6800.1001,745602.0,3695.16,4223800000.0,27257.31,57600000.0,2237.44,895000.0,21472.0,317854200.0,6924.99,0.0,10484.1396,35400586.0,17512.25,210483696.0,11103.38,847808952.0,12741.41,63635608.0,6040.72022,66384700.0,107.378264,
2022-10-20,18579.3008,224855776.0,12946.1,3530329246.0,6730.7002,901047.0,3665.78,4496620000.0,27006.89,60300000.0,2218.09,1108000.0,21702.0,380199900.0,6943.91,0.0,10473.4502,34665328.0,17563.95,249623264.0,11046.71,929009035.0,12767.41,52826958.0,6086.8999,62634500.0,105.67328,
2022-10-21,18861.0,209178176.0,12819.2,2220089134.0,6676.7998,741748.0,3752.75,5078020000.0,26890.51,56300000.0,2213.12,637400.0,21568.0,358440400.0,6969.73,0.0,10418.5996,44982149.0,17576.3,277714515.0,11310.33,1067705116.0,12730.9,82222539.0,6035.39014,72699400.0,105.869208,
2022-10-24,18918.4004,236812499.0,12856.98,2280161024.0,6779.3999,683037.0,3797.34,4747930000.0,26974.9,59100000.0,2236.16,444700.0,21983.0,425390000.0,7013.99,0.0,10595.5303,40971826.0,17730.75,45033148.0,11430.26,1060229625.0,12931.45,62923007.0,6131.35986,78770900.0,97.208969,
2022-10-25,19097.0,227781308.0,12666.12,2290132026.0,6798.6001,751929.0,3859.11,4843120000.0,27250.06,62200000.0,2235.07,456700.0,22290.0,416215300.0,7013.48,0.0,10773.3398,46790498.0,17656.35,251360613.0,11669.99,1020065133.0,13052.96,69243020.0,6250.54981,78255100.0,98.627375,
2022-10-26,19279.8008,250116115.0,12729.05,2220053047.0,6810.8999,821037.0,3830.6,4817310000.0,27431.77,61000000.0,2249.56,563300.0,22390.0,402728500.0,7056.07,0.0,10817.21,40670825.0,,,11405.9,1270874444.0,13195.81,65692092.0,6276.31006,68833800.0,100.408206,
2022-10-27,19352.0996,223829650.0,12926.37,2370075066.0,6845.1001,779852.0,3807.3,4687320000.0,27345.17,65400000.0,2288.78,587700.0,22590.0,598066800.0,7073.69,0.0,10706.6201,89650533.0,17736.95,324680604.0,11191.63,1360222799.0,13211.23,72252270.0,6244.02979,85178900.0,100.438303,
2022-10-28,19471.1992,198120646.0,12788.42,2110167929.0,6785.7002,784166.0,3901.06,4459410000.0,27105.13,144600000.0,2268.4,427100.0,22529.0,393453500.0,7047.67,0.0,10772.3701,50165368.0,17786.8,250050198.0,11546.21,1387071604.0,13243.33,64191140.0,6273.04981,72520200.0,96.375239,
2022-10-31,19426.0996,262562559.0,12949.75,2000018452.0,6863.5,1019245.0,3871.98,4820620000.0,27587.39,71100000.0,2293.61,401300.0,22652.0,376563300.0,7094.53,0.0,10827.9297,52605099.0,18012.2,227184518.0,11405.57,1126026534.0,13253.74,59053457.0,6266.77002,66506100.0,95.008454,
2022-11-01,19517.6992,178377481.0,13037.21,2030106575.0,6976.8999,701335.0,3856.1,4481210000.0,27678.7,72600000.0,2335.22,597100.0,22796.0,467679400.0,7186.16,0.0,10783.6504,33820589.0,18145.4,349949950.0,11288.95,1108728184.0,13338.74,51447904.0,6328.25,60553400.0,100.494543,
2022-11-02,19277.0,290708140.0,13100.17,2030031249.0,6986.7002,819439.0,3759.69,4899000000.0,27663.32,86600000.0,2336.87,450200.0,22803.0,512251100.0,7144.14,0.0,10806.2305,32975646.0,18082.85,270897752.0,10906.34,1294727648.0,13256.74,54430044.0,6276.87988,68322300.0,102.915549,
2022-11-03,19241.1992,257794644.0,12986.6,2010038078.0,6857.8999,694107.0,3719.89,4625290000.0,,,2329.17,550300.0,22706.0,493262700.0,7188.63,0.0,10710.5898,32626249.0,18052.7,212970298.0,10690.6,1205805588.0,13130.19,52295320.0,6243.27979,70824300.0,100.371517,
