,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^GSPTSE,^TWII,^TWII,^TWII,^TWII,^TWII,^TWII,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^N225,^N225,^N225,^N225,^N225,^N225,^KS11,^KS11,^KS11,^KS11,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NDX,^NDX,^NDX,^NDX,^NDX,^NDX,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,MSCI_China,MSCI_China
,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,open,high,low,close,volume,vwap,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-18,9398.4003906,9451.7001953,9371.4003906,9407.7998047,122329500.0,9410.30013,5901.0800781,5921.1699219,5889.4702148,5890.8300781,2193000.0,5900.48275,3960.8999023,3996.8000488,3960.8999023,3987.5,0.0,0.0,1173.8,1187.9,1173.8,1185.56,2266320000.0,1182.42,10848.63,10891.69,10821.41,10835.41,77300000.0,10849.285,935.18,937.0,926.97,930.36,333300.0,932.3775,31143.0,31575.0,31127.0,31567.0,751388000.0,31353.0,4898.9,4956.9,4898.9,4949.4,0.0,4926.025,5963.6000977,5999.6000977,5960.5,5996.8999023,61747000.0,5985.66667,,,,,,,1493.03,1514.76,1489.47,1509.26,956506200.0,1501.63,4273.9902344,4326.2099609,4268.6298828,4324.6000977,114075000.0,4306.47998,4016.1499,4073.1499,4016.1499,4073.1499,119027800.0,4054.1499,31.937331,
2005-05-19,9440.7998047,9479.9003906,9407.7998047,9469.7998047,102102400.0,9452.5,5963.8999023,5997.7597656,5958.3398438,5970.7099609,2751600.0,5975.59587,3999.6000977,4044.5,3998.8999023,4044.5,0.0,0.0,1185.56,1191.09,1184.49,1191.08,1775860000.0,1188.89,10973.28,11102.43,10953.08,11077.16,87400000.0,11026.4875,941.31,952.74,941.31,952.09,366600.0,946.8625,31640.0,31679.0,31513.0,31635.0,697162000.0,31616.75,4954.1,4972.9,4950.5,4962.7,0.0,4960.05,6012.6000977,6027.2001953,5999.8999023,6017.7998047,55344400.0,6014.96663,,,,,,,1510.62,1521.5,1508.71,1521.43,768944000.0,1515.565,4338.1699219,4364.4101562,4337.5297852,4360.4199219,96554200.0,4354.11995,4076.63989,4091.82007,4074.6499,4085.97998,91351600.0,4084.14998,32.347028,
2005-05-20,9482.2998047,9482.2998047,9427.0,9452.2001953,72035800.0,9453.83333,5987.1000977,5996.1098633,5954.6899414,5954.6899414,2434400.0,5968.48926,4044.3000488,4057.6000977,4041.1999512,4041.3000488,0.0,0.0,1191.08,1191.22,1185.19,1189.28,1631750000.0,1188.56,11104.33,11110.45,11034.82,11037.29,70800000.0,11071.7225,954.66,956.06,948.38,952.19,341200.0,952.8225,31550.0,31736.0,31550.0,31676.0,568410300.0,31628.0,4964.1,4981.1,4963.0,4971.8,0.0,4970.0,6029.8999023,6035.5,6003.0,6023.1000977,96194400.0,6020.53337,,,,,,,1519.26,1528.06,1514.54,1528.06,669026800.0,1522.48,4358.6601562,4379.5698242,4351.3300781,4360.6801758,122352200.0,4363.86003,4088.03003,4112.06006,4080.43994,4096.18018,84027800.0,4096.22673,32.526824,
2005-05-23,,,,,,,5953.2797852,5953.2797852,5884.0600586,5885.4501953,1900400.0,5907.58936,4041.8000488,4077.6999512,4041.0,4077.1999512,0.0,0.0,1189.28,1197.44,1188.76,1193.86,1681170000.0,1193.35,11073.01,11163.54,11056.86,11158.65,66500000.0,11113.015,955.05,955.05,946.8,951.05,315700.0,951.9875,31302.0,31607.0,31249.0,31583.0,536734600.0,31435.25,4974.6,4991.6,4974.6,4989.8,0.0,4982.65,6031.3999023,6041.6000977,6014.0,6038.6000977,32990000.0,6031.40007,,,,,,,1526.97,1540.3,1525.23,1535.22,746066800.0,1531.93,4383.0200195,4410.7299805,4374.4902344,4406.9501953,108138600.0,4397.39014,4113.33008,4123.93994,4100.95996,4118.37012,71638200.0,4114.42334,32.276089,
2005-05-24,9506.5,9537.7998047,9452.2001953,9518.4003906,110487600.0,9502.80013,5888.8500977,5925.8798828,5888.8500977,5909.1000977,2149200.0,5907.93604,4079.8999023,4103.5,4073.8000488,4102.0,0.0,0.0,1193.86,1195.29,1189.87,1194.07,1681000000.0,1193.08,11184.64,11199.23,11101.93,11133.65,75000000.0,11154.8625,954.92,955.71,947.59,951.61,321200.0,952.4575,31626.0,31631.0,31440.0,31532.0,636213300.0,31557.25,4990.2,4990.2,4974.2,4982.5,0.0,4984.275,6048.2001953,6081.1000977,6035.1000977,6080.0,48996000.0,6065.40007,,,,,,,1531.25,1540.68,1529.4,1540.47,771970100.0,1535.45,4412.4199219,4413.5898438,4382.9101562,4396.6401367,88147300.0,4397.71338,4110.08984,4112.06006,4083.53003,4102.06006,74833600.0,4099.21672,32.370018,
2005-05-25,9510.5,9530.5996094,9472.9003906,9509.5,108399200.0,9504.33333,5921.5898438,5956.6401367,5879.0800781,5888.5297852,2630800.0,5908.07601,4105.1000977,4114.6000977,4091.1000977,4091.1000977,0.0,0.0,1194.07,1194.07,1185.96,1190.01,1742180000.0,1190.01,11127.31,11127.9,10988.37,11014.43,83400000.0,11064.5025,951.37,955.74,939.65,941.3,279800.0,947.015,31496.0,31689.0,31496.0,31564.0,704429600.0,31561.25,4982.9,4983.6,4964.1,4971.5,0.0,4975.525,6075.1000977,6113.2998047,6070.8999023,6095.1000977,61643800.0,6093.09993,,,,,,,1535.9,1535.9,1524.41,1532.71,643672500.0,1532.23,4393.4301758,4404.5600586,4377.3198242,4389.5400391,83469800.0,4390.47331,4097.41016,4114.75,4092.32007,4100.27002,76354200.0,4102.4467,31.984752,
2005-05-26,9517.0,9579.0996094,9508.0996094,9579.0996094,112220300.0,9555.43294,5903.0097656,5939.4199219,5883.1801758,5939.4199219,2243400.0,5920.66602,4087.1000977,4093.1999512,4075.8999023,4093.1999512,0.0,0.0,1190.01,1198.95,1190.01,1197.62,1654110000.0,1195.53,11024.36,11047.37,10978.85,11027.94,79400000.0,11019.63,940.71,943.94,938.88,943.91,264500.0,941.86,31621.0,31827.0,31607.0,31765.0,702535900.0,31705.0,4969.5,5004.3,4956.8,4994.9,0.0,4981.375,6098.6000977,6145.7001953,6098.2001953,6138.2001953,65232400.0,6127.36686,,,,,,,1540.05,1551.12,1539.74,1548.8,695371300.0,1544.9275,4391.5800781,4442.9399414,4389.2900391,4436.6000977,93739600.0,4422.94336,4101.14014,4140.47998,4101.02002,4137.27979,159530800.0,4126.25993,31.906109,
2005-05-27,9573.2998047,9632.0996094,9572.9003906,9619.4003906,81922700.0,9608.13346,5966.4101562,5998.7797852,5966.4101562,5991.5498047,3077400.0,5985.57243,4092.8000488,4120.2001953,4092.8000488,4116.3999023,0.0,0.0,1197.62,1199.56,1195.28,1198.78,1381430000.0,1197.87,11098.26,11192.33,11089.23,11192.33,69500000.0,11143.0375,953.8,962.9,950.74,960.91,303200.0,957.0875,31828.0,31828.0,31585.0,31703.0,579570700.0,31736.0,4994.7,5002.0,4976.6,4986.3,0.0,4989.9,6158.3999023,6165.2998047,6135.7001953,6160.7998047,54975600.0,6153.93327,,,,,,,1546.74,1551.03,1541.76,1549.8,503045700.0,1547.3325,4442.6601562,4453.0097656,4431.5898438,4444.7099609,89170300.0,4443.10319,4139.75,4142.54004,4117.52979,4131.83008,83840000.0,4130.6333,32.522219,
2005-05-30,9643.4003906,9679.9003906,9619.4003906,9673.2001953,0.0,0.0,5996.8901367,6009.5200195,5971.9702148,6009.5200195,2670600.0,5996.99593,4116.6000977,4133.6000977,4116.2001953,4132.7001953,0.0,0.0,,,,,,,11201.32,11302.52,11197.79,11266.33,78500000.0,11241.99,962.25,969.04,959.98,969.04,299300.0,965.0775,31709.0,31878.0,31661.0,31878.0,289024200.0,31781.5,,,,,,,6159.3999023,6162.2998047,6144.8999023,6158.7001953,22271800.0,6155.29997,,,,,,,,,,,,,4445.2099609,4482.0200195,4440.3598633,4480.4301758,55961800.0,4467.60335,4108.9502,4135.31006,4097.95996,4134.87012,41857400.0,4122.71338,32.829885,
2005-05-31,9644.7998047,9673.2001953,9607.2998047,9607.2998047,139940800.0,9629.2666,5998.8999023,6026.5297852,5981.2402344,6011.5600586,3229600.0,6006.43587,4132.3999023,4142.5,4106.3999023,4106.3999023,0.0,0.0,1198.78,1198.78,1191.5,1191.5,1840680000.0,1193.93,11273.81,11297.33,11221.46,11276.59,80600000.0,11267.2975,968.78,972.17,960.39,970.21,252400.0,967.8875,31881.0,31881.0,31733.0,31739.0,610958200.0,31808.5,4987.5,4999.7,4964.0,4964.0,0.0,4978.8,6156.2001953,6159.6000977,6127.2001953,6127.2001953,78003800.0,6138.00016,,,,,,,1549.48,1550.18,1538.54,1542.63,742673900.0,1545.2075,4480.0,4480.6801758,4459.2001953,4460.6298828,103329000.0,4466.83675,4134.95996,4139.06982,4120.68994,4120.72998,105524200.0,4126.82991,32.92229,
2005-06-01,9618.4003906,9685.7001953,9604.5996094,9654.2001953,153421800.0,9648.16667,6002.5498047,6023.3398438,5962.8798828,5971.6201172,3569000.0,5985.93929,4105.1000977,4149.7998047,4098.7998047,4147.7998047,0.0,0.0,1191.5,1205.64,1191.03,1202.22,1810100000.0,1199.63,11220.94,11329.67,11220.55,11329.67,76300000.0,11275.2075,964.08,972.56,963.78,969.51,256700.0,967.4825,31792.0,32111.0,31792.0,32111.0,495163500.0,31951.5,4965.1,5011.0,4965.1,5011.0,0.0,4988.05,6136.2998047,6217.6000977,6136.2998047,6210.2998047,52368000.0,6188.06657,,,,,,,1541.73,1567.72,1541.66,1559.5,724895500.0,1552.6525,4467.3198242,4530.0698242,4467.0400391,4527.1699219,105785000.0,4508.09326,4125.8501,4178.25,4123.77002,4178.25,96064600.0,4160.09001,32.670494,
2005-06-02,9647.2001953,9687.2998047,9626.5996094,9626.5996094,131854500.0,9646.83301,6008.8999023,6065.2299805,6008.8999023,6039.4799805,4116400.0,6037.86247,4157.7001953,4194.2001953,4157.3999023,4180.7001953,0.0,0.0,1202.27,1204.67,1198.42,1204.29,1813790000.0,1202.46,11341.89,11374.69,11280.05,11280.05,82100000.0,11319.17,976.97,979.36,970.88,970.88,312300.0,974.5225,32073.0,32193.0,32037.0,32139.0,432581500.0,32110.5,5009.9,5014.9,4996.5,5005.0,0.0,5006.575,6200.2001953,6228.7001953,6195.6000977,6228.7001953,45898600.0,6217.66683,,,,,,,1553.43,1568.96,1553.05,1568.96,743835900.0,1561.1,4521.7099609,4542.8300781,4515.0400391,4532.1699219,107153400.0,4530.01335,4180.22998,4198.2002,4163.64014,4183.72022,97875000.0,4181.85352,32.525632,
2005-06-03,9642.5996094,9678.9003906,9626.5996094,9671.2001953,96734700.0,9658.90007,6062.7797852,6113.4902344,6051.2700195,6107.9501953,4957200.0,6090.896,4182.3999023,4194.0,4171.5,4194.0,0.0,0.0,1204.29,1205.09,1194.55,1196.02,1627520000.0,1198.55,11302.96,11317.94,11233.65,11300.05,67300000.0,11288.65,972.72,976.09,970.01,976.09,323000.0,973.7275,32174.0,32277.0,31913.0,31958.0,546478100.0,32080.5,5005.1,5016.6,4987.2,4999.4,0.0,5002.075,6238.0,6239.5,6196.0,6210.2998047,42330000.0,6215.2666,,,,,,,1565.48,1566.14,1542.05,1544.48,708352600.0,1554.5375,4544.7299805,4551.8901367,4501.1699219,4510.3901367,87464800.0,4521.15007,4184.1499,4191.5,4157.93018,4162.47022,78954200.0,4170.63346,32.624014,
2005-06-06,9692.7998047,9697.2998047,9652.7001953,9654.0,91710800.0,9668.0,6109.2998047,6140.7402344,6086.4101562,6137.5698242,4139200.0,6121.56592,4191.6000977,4205.7001953,4179.2998047,4198.0,0.0,0.0,1196.02,1198.78,1192.75,1197.51,1547120000.0,1196.35,11232.65,11270.62,11184.6,11270.62,60700000.0,11239.6225,,,,,,,31976.0,32108.0,31838.0,31859.0,502707800.0,31945.25,5004.1,5006.8,4976.2,4980.4,0.0,4991.875,6204.6000977,6212.7998047,6172.3999023,6186.0,32666600.0,6190.3999,,,,,,,1544.96,1548.55,1539.57,1545.27,630521700.0,1544.5875,4514.5898438,4521.8901367,4490.1201172,4497.2597656,95086500.0,4503.09001,4159.87012,4167.45996,4139.41992,4146.47022,93296200.0,4151.1167,33.088125,
2005-06-07,9670.2001953,9717.0996094,9650.2001953,9656.2001953,100291400.0,9674.5,6144.25,6146.9399414,6096.8398438,6105.7900391,3953800.0,6116.51579,4196.3999023,4206.8999023,4194.6000977,4205.6000977,0.0,0.0,1197.51,1208.85,1197.26,1197.26,1851370000.0,1201.12,11233.08,11258.28,11179.13,11217.45,59200000.0,11221.985,975.39,975.39,968.28,970.88,317600.0,972.485,31956.0,32168.0,31911.0,32153.0,714862000.0,32047.0,4982.6,5027.9,4982.6,5025.2,0.0,5004.575,6192.1000977,6241.5,6192.1000977,6237.3999023,51936600.0,6223.66667,,,,,,,1546.71,1559.53,1531.07,1531.12,767065100.0,1542.1075,4507.6098633,4570.4301758,4507.6098633,4566.0097656,116855200.0,4548.0166,4153.93994,4184.97022,4150.27979,4180.74023,106110600.0,4171.99674,33.151368,
2005-06-08,9671.9003906,9746.4003906,9656.2001953,9707.9003906,106794400.0,9703.50033,6121.3398438,6170.4702148,6121.2099609,6161.6601562,3659200.0,6151.10563,4203.2001953,4229.8999023,4193.1000977,4219.8999023,0.0,0.0,1197.26,1201.97,1193.33,1194.67,1715490000.0,1196.66,11235.27,11322.43,11229.86,11281.03,73200000.0,11267.1475,968.44,977.55,968.36,976.22,340300.0,972.6425,32104.0,32230.0,32036.0,32192.0,585895600.0,32140.5,5022.6,5022.6,4995.1,5003.7,0.0,5011.0,6217.2001953,6238.5,6215.6000977,6236.7001953,54988800.0,6230.26676,,,,,,,1536.92,1538.24,1524.13,1527.68,680685600.0,1531.7425,4552.0898438,4567.1298828,4543.75,4557.2900391,82870900.0,4556.05664,4167.47998,4179.87988,4161.6499,4171.3501,99126600.0,4170.95996,33.52636,
2005-06-09,9713.5996094,9774.7001953,9683.5,9763.4003906,110762000.0,9740.53353,6172.3701172,6188.5898438,6144.2700195,6145.9199219,4624400.0,6159.58545,4216.7001953,4231.8999023,4209.0,4214.0,0.0,0.0,1194.67,1201.86,1191.09,1200.93,1824120000.0,1197.96,11289.03,11294.43,11148.36,11160.88,67000000.0,11223.175,972.75,987.58,970.97,987.58,453800.0,979.72,32137.0,32306.0,32089.0,32278.0,631215300.0,32202.5,5002.7,5009.8,4984.2,5009.2,0.0,5001.475,6223.5,6244.7998047,6214.7001953,6244.7001953,49327400.0,6234.7334,,,,,,,1526.15,1542.75,1520.61,1539.46,765822700.0,1532.2425,4550.9199219,4568.2001953,4535.5097656,4562.75,85294400.0,4555.48665,4163.97998,4164.33008,4140.87988,4153.70996,90292200.0,4152.97331,33.264683,
2005-06-10,9748.5996094,9795.9003906,9745.5,9790.0996094,129489300.0,9777.16667,6188.1000977,6198.2998047,6158.1298828,6192.3500977,3877600.0,6182.91878,4212.2998047,4222.7001953,4211.8999023,4221.7001953,0.0,0.0,1200.93,1202.79,1192.64,1198.11,1664180000.0,1197.85,11192.99,11331.37,11173.93,11304.23,145300000.0,11250.63,987.02,994.9,983.76,990.79,517800.0,989.1175,32399.0,32486.0,32323.0,32378.0,612064400.0,32396.5,5018.7,5047.3,5018.7,5030.4,0.0,5028.775,6260.1000977,6266.0,6238.6000977,6239.3999023,39260000.0,6248.0,,,,,,,1537.57,1537.57,1515.96,1521.02,650310800.0,1528.03,4580.9101562,4601.0498047,4571.3198242,4586.1000977,118182000.0,4586.15658,4175.39014,4195.1001,4172.20996,4184.1001,90318400.0,4183.80339,33.494078,
2005-06-13,9790.2001953,9843.0996094,9775.5,9839.9003906,123631400.0,9819.5,6194.8999023,6236.1499023,6167.7797852,6231.0498047,3403800.0,6211.65202,,,,,,,1198.11,1206.03,1194.51,1200.82,1661350000.0,1200.45,11308.65,11371.82,11299.78,11311.51,65300000.0,11322.94,993.14,999.36,989.76,990.49,405800.0,993.1875,32419.0,32611.0,32381.0,32603.0,759817700.0,32503.5,5030.3,5051.0,5026.1,5050.4,0.0,5039.45,6245.5,6269.2998047,6241.3999023,6266.2001953,41460600.0,6258.96663,,,,,,,1519.61,1538.66,1519.61,1529.13,600749000.0,1526.7525,4597.3300781,4604.25,4567.0898438,4599.2099609,130155400.0,4590.18327,4192.6499,4205.72022,4179.74023,4203.49023,76748400.0,4196.31689,33.448106,
2005-06-14,9822.9003906,9839.9003906,9799.7998047,9822.9003906,116078100.0,9820.86686,6244.5600586,6266.25,6205.7597656,6205.7597656,3768600.0,6225.91536,4221.6000977,4234.7998047,4219.6000977,4228.7998047,0.0,0.0,1200.82,1207.53,1200.18,1203.91,1698150000.0,1203.87,11348.53,11363.48,11326.51,11335.92,64100000.0,11343.61,989.65,994.07,982.59,983.75,345800.0,987.515,32651.0,32709.0,32516.0,32663.0,801464600.0,32634.75,5050.1,5054.3,5037.5,5046.8,0.0,5047.175,6257.8999023,6275.0,6245.8999023,6268.3999023,44313200.0,6263.09993,,,,,,,1529.02,1534.15,1520.88,1524.42,579056700.0,1527.1175,4593.8100586,4598.8100586,4579.3198242,4591.6899414,96616900.0,4589.93994,4195.52002,4202.66992,4187.12988,4197.74023,103725200.0,4195.84668,33.168666,
2005-06-15,9842.0996094,9869.7998047,9799.9003906,9866.5996094,145879900.0,9845.43327,6219.7998047,6252.1000977,6215.7299805,6252.1000977,3383200.0,6239.96875,4228.6000977,4246.5,4224.1000977,4246.5,0.0,0.0,1203.91,1208.08,1198.66,1206.58,1840440000.0,1204.44,11365.62,11429.93,11355.85,11415.88,82800000.0,11391.82,984.58,1001.94,981.95,1001.94,402700.0,992.6025,32660.0,32802.0,32600.0,32622.0,1267988000.0,32671.0,5047.2,5060.8,5013.4,5019.5,0.0,5035.225,6277.7998047,6289.1000977,6241.2998047,6257.1000977,56353800.0,6262.5,,,,,,,1533.9,1535.43,1510.82,1529.49,710850800.0,1527.41,4601.4702148,4608.2900391,4537.9101562,4548.4199219,135105600.0,4564.87337,4205.29004,4216.45996,4180.00977,4184.35986,115436400.0,4193.60986,33.263395,
2005-06-16,9889.7998047,9993.2998047,9866.5996094,9968.7001953,143127300.0,9942.86654,6298.3500977,6298.3500977,6249.0,6282.4101562,3643000.0,6276.57878,4255.6000977,4284.7001953,4251.7001953,4262.7998047,0.0,0.0,1206.55,1212.1,1205.47,1210.96,1776040000.0,1209.51,11419.94,11462.52,11386.01,11416.38,91900000.0,11421.2125,1000.71,1006.32,999.53,1003.14,475100.0,1002.425,32741.0,32806.0,32597.0,32732.0,919933700.0,32719.0,5021.0,5046.4,5021.0,5045.0,0.0,5033.35,6270.2998047,6280.6000977,6232.1000977,6257.7998047,55308400.0,6256.83333,,,,,,,1531.02,1540.52,1527.71,1537.42,836768900.0,1534.1675,4563.75,4585.7900391,4554.4199219,4579.8701172,105765100.0,4573.36003,4203.56982,4209.22022,4184.95996,4185.1499,113268800.0,4193.11003,33.350069,
2005-06-17,10049.0996094,10049.0996094,9946.0,9947.5996094,233538400.0,9980.89974,6304.2402344,6357.3901367,6293.2299805,6293.5600586,4754400.0,6314.71875,4273.2001953,4312.2001953,4270.7998047,4312.2001953,0.0,0.0,1210.93,1219.55,1210.93,1216.96,2407370000.0,1215.81,11472.36,11514.03,11463.36,11514.03,91000000.0,11490.945,1006.65,1007.2,997.44,1003.68,451300.0,1003.7425,32928.0,32928.0,32688.0,32758.0,966980600.0,32825.5,5044.6,5098.5,5044.6,5077.6,0.0,5066.325,6265.7001953,6279.8999023,6261.1000977,6263.5,131706600.0,6268.16667,,,,,,,1550.63,1550.63,1532.56,1538.13,961879000.0,1542.9875,4588.2001953,4623.5800781,4585.0297852,4604.5698242,213456900.0,4604.39323,4193.06006,4246.43018,4192.58008,4220.91016,137731400.0,4219.97347,33.339869,
2005-06-20,9960.7998047,10010.0,9947.5996094,9998.0996094,105418500.0,9985.23307,6311.6699219,6315.2900391,6272.9702148,6296.8901367,3003800.0,6295.04215,4314.0,4321.7001953,4300.0,4305.6000977,0.0,0.0,1216.96,1219.1,1210.65,1216.1,1714530000.0,1215.28,11539.18,11539.18,11455.23,11483.35,80200000.0,11504.235,1003.8,1004.21,991.47,994.65,367200.0,998.5325,32758.0,32758.0,32232.0,32281.0,476161500.0,32507.25,5077.8,5078.0,5057.9,5072.0,0.0,5071.425,6252.2998047,6254.0,6211.5,6236.7998047,40680400.0,6234.09993,,,,,,,1529.65,1545.52,1526.06,1537.31,598161500.0,1534.635,4601.9902344,4603.1000977,4560.4902344,4586.8598633,77367400.0,4583.4834,4213.3999,4213.70996,4182.66992,4193.3999,97438600.0,4196.59326,33.578598,
2005-06-21,9966.4003906,9998.0996094,9924.2001953,9939.2001953,102638400.0,9953.83333,6304.3300781,6304.8798828,6265.6899414,6278.4599609,3397400.0,6283.00195,4305.8999023,4314.7001953,4296.2001953,4300.1000977,0.0,0.0,1216.1,1217.13,1211.86,1213.61,1720700000.0,1214.2,11474.23,11511.23,11464.25,11488.74,57900000.0,11484.6125,992.25,997.8,986.61,989.99,408200.0,991.6625,32321.0,32507.0,32321.0,32419.0,505228200.0,32392.0,5082.3,5091.0,5073.3,5082.1,0.0,5082.175,6253.7001953,6299.5,6249.6000977,6294.1000977,43834400.0,6281.06673,,,,,,,1535.48,1542.73,1530.91,1536.48,677158100.0,1536.4,4600.1499023,4615.8701172,4594.9799805,4608.1098633,88350200.0,4606.31999,4206.02002,4224.97022,4205.47022,4222.02002,84119200.0,4217.48682,33.624533,
2005-06-22,9970.4003906,10051.5,9939.2001953,10051.5,105901300.0,10014.06673,6291.9101562,6381.2299805,6291.9101562,6357.8300781,4315600.0,6343.6486,4296.7998047,4296.7998047,4273.2001953,4277.8999023,0.0,0.0,1213.61,1219.59,1211.69,1213.88,1823250000.0,1215.05,11487.06,11560.6,11445.43,11547.28,70700000.0,11510.0925,988.46,1003.34,986.64,1002.15,534700.0,995.1475,32460.0,32522.0,32337.0,32385.0,592321400.0,32426.0,5082.2,5110.5,5076.6,5099.3,0.0,5092.15,6296.2001953,6307.7001953,6283.2998047,6286.8999023,42299800.0,6292.6333,,,,,,,1542.13,1545.54,1527.93,1534.36,654334900.0,1537.49,4610.4101562,4635.7099609,4599.1699219,4619.6000977,117311400.0,4618.15999,4224.12012,4242.52979,4220.93018,4229.5498,98593800.0,4231.00326,34.180494,
2005-06-23,10046.9003906,10075.0,9995.0996094,9998.4003906,117095800.0,10022.83333,6382.6000977,6401.8100586,6369.2099609,6373.8598633,4360000.0,6381.61849,4275.2998047,4292.0,4265.8999023,4269.8999023,0.0,0.0,1213.88,1216.45,1200.72,1200.73,2029920000.0,1205.97,11539.42,11576.75,11530.78,11576.75,61500000.0,11555.925,1002.24,1010.91,1001.13,1010.8,449200.0,1006.27,32431.0,32498.0,32235.0,32390.0,592447500.0,32388.5,5099.1,5121.9,5099.1,5114.4,0.0,5108.625,6295.0,6306.8999023,6254.2998047,6273.7001953,43799000.0,6278.29997,,,,,,,1537.64,1549.0,1515.79,1515.95,971280500.0,1529.595,4624.7900391,4637.3398438,4604.1899414,4627.4799805,114459000.0,4623.00326,4236.33008,4244.83984,4217.02002,4240.18018,90600000.0,4234.01335,34.158703,
2005-06-24,9994.9003906,10050.0,9984.7998047,9996.2001953,90788600.0,10010.33333,6350.7402344,6363.8798828,6324.2202148,6340.6899414,3248600.0,6342.92188,4260.8999023,4260.8999023,4224.2001953,4245.6000977,0.0,0.0,1200.73,1200.9,1191.45,1191.57,2418800000.0,1194.64,11480.33,11537.03,11472.61,11537.03,64600000.0,11506.75,1001.62,1007.95,995.55,1002.43,406100.0,1001.8875,32188.0,32203.0,32041.0,32057.0,411588500.0,32122.25,5110.5,5110.5,5069.1,5079.0,0.0,5092.275,6222.0,6236.2998047,6215.1000977,6223.2001953,55449000.0,6224.8667,,,,,,,1516.84,1518.01,1500.18,1500.18,847244800.0,1508.8025,4602.3500977,4602.3500977,4561.3701172,4566.4799805,106702900.0,4576.7334,4208.1499,4212.06982,4192.22022,4199.87012,87190200.0,4201.38672,34.158984,
2005-06-27,10023.0,10031.9003906,9978.2998047,9998.0996094,105109400.0,10002.7666,6307.6098633,6342.4501953,6279.3901367,6302.9902344,3169400.0,6308.26888,4237.3999023,4243.0,4221.5,4231.2001953,0.0,0.0,1191.57,1194.33,1188.3,1190.69,1738620000.0,1191.11,11445.64,11445.64,11378.99,11414.28,57900000.0,11421.1375,996.73,997.71,985.93,991.11,401800.0,992.87,31927.0,31995.0,31633.0,31734.0,533671500.0,31822.25,5078.8,5078.8,5036.9,5043.5,0.0,5059.5,6187.3999023,6209.2001953,6183.2001953,6191.1000977,45383600.0,6194.50016,,,,,,,1497.29,1503.79,1490.02,1493.75,616933500.0,1496.2125,4547.2700195,4547.2700195,4517.4399414,4523.8198242,92864900.0,4529.50993,4172.95996,4178.22022,4149.9502,4157.68018,84544400.0,4161.9502,34.078782,
2005-06-28,9983.0996094,10062.2998047,9980.2001953,10041.0,95981400.0,10027.83333,6303.6601562,6323.1000977,6294.1801758,6316.8398438,2907600.0,6311.3654,4237.6000977,4274.1000977,4237.0,4270.7998047,0.0,0.0,1190.69,1202.54,1190.69,1201.57,1772410000.0,1198.27,11421.48,11519.48,11413.84,11513.83,70100000.0,11467.1575,989.54,995.45,987.78,994.74,430600.0,991.8775,31819.0,32047.0,31819.0,32038.0,508816400.0,31930.75,5045.9,5090.4,5045.9,5090.4,0.0,5068.15,6200.7001953,6211.0,6192.6000977,6208.6000977,43302400.0,6204.06673,,,,,,,1500.65,1512.64,1498.48,1508.61,705077300.0,1505.095,4530.7900391,4557.4599609,4528.4199219,4557.4599609,75421400.0,4547.77995,4167.56006,4195.72998,4165.18994,4194.33008,79907000.0,4185.08333,34.53753,
2005-06-29,10030.2001953,10042.0,9982.0996094,10029.2998047,100744900.0,10017.7998,6370.1401367,6375.6801758,6231.6499023,6231.6499023,3902800.0,6279.65218,4276.2001953,4294.8999023,4255.2001953,4263.0,0.0,0.0,1201.57,1204.07,1198.7,1199.85,1769280000.0,1200.87,11567.82,11594.57,11547.13,11577.44,66700000.0,11571.74,1000.27,1006.19,994.29,999.08,408300.0,999.9575,32076.0,32283.0,32058.0,32185.0,650458000.0,32150.5,5093.8,5119.5,5090.2,5109.1,0.0,5103.15,6227.2001953,6266.1000977,6226.2001953,6261.2001953,44860200.0,6251.16683,,,,,,,1511.95,1512.77,1501.72,1504.11,813432900.0,1507.6375,4569.2900391,4597.1601562,4560.0800781,4583.6298828,103102100.0,4580.29004,4211.77979,4245.35986,4207.35986,4231.87988,134670800.0,4228.19987,34.485938,
