date,CADUSD,TWDUSD,AUDUSD,JPYUSD,KRWUSD,EURUSD,GBPUSD,CHFUSD,INRUSD
2016-10-04,0.758,0.0318,0.76179,0.009717,0.000895,1.12014,1.27257,1.0212,0.01503
2016-10-05,0.7584,0.03188,0.76201,0.009659,0.000893,1.12037,1.2747,1.0258,0.01502
2016-10-06,0.7561,0.03166,0.75848,0.009614,0.00089,1.11468,1.26136,1.0191,0.01497
2016-10-07,0.7524,0.03177,0.75849,0.009715,0.00089,1.11964,1.24299,1.0238,0.015
2016-10-09,0.75464,,,,,,,,
2016-10-10,0.7594,0.03177,0.76066,0.009645,0.000895,1.11373,1.23593,1.0172,0.01502
2016-10-11,0.7541,0.03163,0.75376,0.009654,0.000883,1.10531,1.21188,1.0113,0.01496
2016-10-12,0.7535,0.03161,0.75612,0.009591,0.000882,1.10054,1.22018,1.0092,0.01495
2016-10-13,0.7577,0.03151,0.75688,0.009644,0.000877,1.10559,1.22532,1.0133,0.01494
2016-10-14,0.7612,0.03147,0.76135,0.009598,0.000876,1.09709,1.21797,1.009,0.01498
2016-10-16,0.76094,,,,,,,,
2016-10-17,0.7615,0.03146,0.76281,0.009623,0.000874,1.09983,1.2182,1.0108,0.01497
2016-10-18,0.7626,0.03162,0.76644,0.009625,0.000883,1.09792,1.22928,1.0098,0.01498
2016-10-19,0.7618,0.03176,0.77204,0.00967,0.000887,1.0973,1.22838,1.0109,0.01499
2016-10-20,0.7556,0.03164,0.76242,0.009616,0.000881,1.0929,1.22512,1.0068,0.01495
2016-10-21,0.7495,0.03146,0.76046,0.009628,0.000874,1.08829,1.2227,1.0062,0.01493
2016-10-23,0.7489,,,,,,,,
2016-10-24,0.7488,0.03157,0.76099,0.009592,0.000876,1.08804,1.22371,1.0058,0.01494
2016-10-25,0.7486,0.03165,0.76448,0.009593,0.00088,1.08872,1.21869,1.0056,0.01496
2016-10-26,0.7474,0.03162,0.76493,0.009569,0.000875,1.09078,1.22456,1.0063,0.01495
2016-10-27,0.7467,0.0316,0.75863,0.009501,0.000868,1.08933,1.21599,1.0062,0.01495
2016-10-28,0.7467,0.03159,0.75949,0.009545,0.000867,1.09814,1.21852,1.0103,0.01496
2016-10-31,0.7454,0.03164,0.76079,0.009543,0.000868,1.09798,1.22422,1.0109,0.01498
2016-11-01,0.7468,0.03165,0.76512,0.009607,0.000867,1.1055,1.2242,1.025,0.01498
2016-11-02,0.7468,0.03174,0.76597,0.009675,0.000868,1.1097,1.23028,1.0272,0.01498
2016-11-03,0.7462,0.03171,0.76823,0.009709,0.000869,1.11039,1.24594,1.0262,0.01499
2016-11-04,0.7463,0.03174,0.76709,0.009703,0.000871,1.11387,1.25152,1.031,0.01496
2016-11-07,0.7481,0.03171,0.77281,0.00957,0.00087,1.10397,1.23936,1.026,0.01497
2016-11-08,0.7523,0.03177,0.77614,0.009506,0.000882,1.10239,1.23747,1.0223,0.01508
2016-11-09,0.7448,0.03167,0.76299,0.009462,0.000859,1.09088,1.24058,1.0153,0.01503
2016-11-10,0.7422,0.03146,0.76115,0.009358,0.000854,1.08897,1.25541,1.013,0.0149
2016-11-11,0.7383,0.03134,0.75391,0.00937,0.00085,1.08538,1.25953,1.0105,0.0148
2016-11-14,0.737,0.03123,0.75513,0.00922,0.000848,1.07364,1.24839,1.0018,0.01474
2016-11-15,0.7434,0.03141,0.75584,0.009156,0.00085,1.07187,1.24551,0.9979,0.01474
2016-11-16,0.7436,0.03135,0.7477,0.009166,0.000847,1.06902,1.24405,0.9977,0.01468
2016-11-17,0.7393,0.03134,0.74047,0.009077,0.000845,1.06248,1.24115,0.9927,0.0147
2016-11-18,0.7403,0.03123,0.73315,0.009015,0.000842,1.05838,1.23432,0.9892,0.01466
2016-11-21,0.7451,0.03134,0.7365,0.00902,0.000843,1.06264,1.24907,0.991,0.01465
2016-11-22,0.7439,0.03136,0.74025,0.008995,0.000844,1.06264,1.24231,0.9885,0.01461
2016-11-23,0.7413,0.03126,0.73835,0.008886,0.000843,1.05518,1.24356,0.983,0.01455
2016-11-24,0.7409,0.03131,0.74053,0.008817,0.000844,1.05479,1.24456,0.983,0.01452
2016-11-25,0.7377,0.03137,0.74381,0.008819,0.000846,1.05907,1.24731,0.9838,0.0146
2016-11-28,0.7455,0.03145,0.74808,0.008933,0.000849,1.06128,1.24139,0.9868,0.01458
2016-11-29,0.7443,0.03133,0.74834,0.008896,0.000851,1.06487,1.249,0.988,0.01457
2016-11-30,0.7437,0.03133,0.73838,0.008734,0.000844,1.05868,1.25061,0.9825,0.01458
2016-12-01,0.7506,0.03131,0.74144,0.008763,0.00085,1.06595,1.25905,0.9891,0.01464
2016-12-02,0.7508,0.0313,0.74529,0.008807,0.000851,1.06585,1.27215,0.9891,0.01469
2016-12-05,0.753,0.03121,0.7471,0.00878,0.000852,1.07632,1.27306,0.9932,0.01469
2016-12-06,0.7529,0.03127,0.7461,0.008768,0.000849,1.07163,1.26777,0.9897,0.01475
2016-12-07,0.7554,0.03149,0.74806,0.008789,0.000859,1.0752,1.26236,0.9925,0.01482
2016-12-08,0.758,0.03145,0.7464,0.008767,0.000855,1.06122,1.25844,0.9837,0.0148
2016-12-09,0.7586,0.03141,0.74465,0.008666,0.000848,1.0554,1.25715,0.983,0.01481
2016-12-12,0.7614,0.03147,0.74943,0.008692,0.000854,1.0634,1.26687,0.9865,0.01482
2016-12-13,0.7615,0.03145,0.75002,0.00868,0.000855,1.06235,1.26571,0.9878,0.01483
2016-12-14,0.7526,0.03128,0.74054,0.008542,0.000843,1.05333,1.25624,0.9797,0.0148
2016-12-15,0.7498,0.0312,0.73568,0.00846,0.000841,1.04123,1.24154,0.9706,0.01473
2016-12-16,0.7495,0.0312,0.72995,0.008475,0.000838,1.04515,1.24823,0.9737,0.01473
2016-12-19,0.7453,0.03123,0.7244,0.008537,0.000837,1.04021,1.23911,0.9734,0.01473
2016-12-20,0.7479,0.0312,0.72601,0.008483,0.000834,1.03859,1.23663,0.972,0.01472
2016-12-21,0.745,0.03122,0.72363,0.008505,0.000833,1.04233,1.23519,0.9737,0.01473
2016-12-22,0.7416,0.03104,0.72167,0.008505,0.000825,1.04349,1.22816,0.9747,0.01473
2016-12-23,0.7383,0.03106,0.71705,0.008512,0.000829,1.04489,1.22779,0.9738,0.01473
2016-12-26,0.7397,0.03101,0.71793,0.008537,0.000828,,1.22895,0.9728,0.01475
2016-12-27,0.7361,0.03094,0.71813,0.008514,0.000824,1.04571,1.22656,0.9724,0.0147
2016-12-28,0.737,0.0308,0.71749,0.008526,0.000821,1.04088,1.22239,0.9721,0.01465
2016-12-29,0.7402,0.03096,0.72149,0.008578,0.000825,1.04883,1.22582,0.9773,0.01471
2016-12-30,0.7432,0.03078,0.71997,0.008538,0.000824,1.05174,1.23299,0.981,0.01471
2017-01-02,0.7434,0.03087,0.72098,0.008501,0.000827,,1.2349,0.9763,0.01467
2017-01-03,0.7448,0.03092,0.7216,0.008491,0.000824,1.04047,1.22366,0.9731,0.01465
2017-01-04,0.7517,0.03108,0.72825,0.008527,0.000832,1.04863,1.23269,0.9792,0.01472
2017-01-05,0.756,0.0314,0.73334,0.008666,0.000842,1.06049,1.24122,0.9901,0.01475
2017-01-06,0.7551,0.0312,0.72929,0.008547,0.000828,1.05318,1.22799,0.982,0.01468
2017-01-09,0.7565,0.03119,0.73551,0.008613,0.000827,1.05715,1.21609,0.9848,0.01466
2017-01-10,0.7556,0.03126,0.73658,0.008637,0.000828,1.05534,1.21757,0.9833,0.01463
2017-01-11,0.7586,0.03147,0.74407,0.008663,0.000838,1.05814,1.22075,0.9859,0.01466
2017-01-12,0.7603,0.03161,0.74825,0.008714,0.000846,1.06114,1.21574,0.989,0.01467
2017-01-13,0.7623,0.03163,0.74937,0.008731,0.000847,1.06398,1.21918,0.9908,0.01466
2017-01-16,0.7586,0.0315,0.74757,0.008755,0.000841,1.05954,1.20444,0.9883,0.01468
2017-01-17,0.7666,0.03185,0.75669,0.008878,0.000857,1.07124,1.24169,0.998,0.01473
2017-01-18,0.7534,0.03149,0.75048,0.008721,0.000845,1.06287,1.22598,0.9924,0.01465
2017-01-19,0.7507,0.0316,0.75579,0.008705,0.000847,1.06625,1.23426,0.9935,0.01468
2017-01-20,0.7507,0.03169,0.75519,0.00872,0.000847,1.06983,1.23739,0.9977,0.01469
2017-01-23,0.7553,0.03187,0.75825,0.00887,0.000856,1.07625,1.25335,1.0032,0.01469
2017-01-24,0.7595,0.03182,0.75779,0.008785,0.00085,1.07298,1.25202,0.9987,0.01467
2017-01-25,0.7646,0.03191,0.7571,0.008825,0.000856,1.07458,1.26289,1.0005,0.0147
2017-01-26,0.7634,0.0317,0.75331,0.00873,0.000849,1.06798,1.25894,0.9995,0.01466
2017-01-27,0.7601,0.03166,0.75438,0.008686,0.000844,1.06903,1.2543,1.0005,0.01468
2017-01-30,0.7621,0.03184,0.75538,0.008787,0.00085,1.06911,1.24853,1.0047,0.01474
2017-01-31,0.7673,0.03204,0.75833,0.008864,0.000864,1.0797,1.25758,1.0103,0.01481
2017-02-01,0.766,0.03195,0.75827,0.008827,0.000863,1.07676,1.26552,1.0068,0.01483
2017-02-02,0.7675,0.03212,0.7655,0.008863,0.00087,1.07577,1.25268,1.0071,0.01487
2017-02-03,0.7676,0.0324,0.76795,0.008881,0.000874,1.07848,1.24789,1.0073,0.01488
2017-02-06,0.764,0.03237,0.76585,0.008948,0.000877,1.07489,1.24635,1.0091,0.01488
2017-02-07,0.7581,0.03216,0.76265,0.008896,0.00087,1.06833,1.25053,1.0021,0.01484
2017-02-08,0.7606,0.03217,0.7644,0.008931,0.000868,1.06978,1.25365,1.0052,0.01491
2017-02-09,0.7604,0.03217,0.76243,0.008829,0.000865,1.06506,1.24941,0.9982,0.01497
2017-02-10,0.7641,0.03225,0.76722,0.008829,0.000868,1.06352,1.24818,0.9974,0.01496
2017-02-13,0.7645,0.03228,0.76403,0.008789,0.000866,1.05914,1.2526,0.9941,0.01493
2017-02-14,0.7645,0.0325,0.76572,0.008749,0.000874,1.05726,1.24656,0.9935,0.01496
2017-02-15,0.764,0.03247,0.7708,0.008757,0.000877,1.05983,1.24513,0.9943,0.01495
2017-02-16,0.7648,0.03243,0.76941,0.008829,0.000871,1.06743,1.24873,1.0029,0.0149
2017-02-17,0.7636,0.03231,0.76674,0.008856,0.000865,1.06082,1.24052,0.997,0.0149
2017-02-20,0.7624,0.03243,0.76858,0.008839,0.000869,1.06089,1.24611,0.9967,0.01494
2017-02-21,0.7606,0.03244,0.76729,0.008794,0.000871,1.05296,1.24558,0.9901,0.01493
2017-02-22,0.7595,0.03245,0.77019,0.008822,0.000874,1.0557,1.24485,0.9894,0.01492
2017-02-23,0.763,0.0326,0.7714,0.008877,0.000878,1.05809,1.25558,0.9935,0.01499
2017-02-24,0.7633,0.03257,0.76669,0.00891,0.00088,1.05596,1.24545,0.992,0.015
2017-02-27,0.7583,0.03258,0.76735,0.008871,0.000877,1.05859,1.24434,0.9907,0.01498
2017-02-28,0.7512,0.03258,0.7656,0.008867,0.000875,1.05761,1.23816,0.9939,0.01498
2017-03-01,0.7502,0.03246,0.76731,0.008792,0.000872,1.05461,1.22918,0.9909,0.01498
2017-03-02,0.7466,0.0323,0.75685,0.008738,0.000865,1.05051,1.22657,0.9867,0.01497
2017-03-03,0.7474,0.03229,0.75938,0.008766,0.000864,1.06213,1.22935,0.9922,0.01497
2017-03-06,0.7456,0.03224,0.75796,0.008779,0.000861,1.05815,1.22371,0.988,0.015
2017-03-07,0.7454,0.03232,0.75843,0.008771,0.000865,1.05641,1.21999,0.9867,0.015
2017-03-08,0.741,0.0323,0.75259,0.00874,0.000861,1.05413,1.2168,0.9852,0.01497
2017-03-09,0.74,0.0322,0.75029,0.008698,0.000858,1.05759,1.21628,0.9878,0.01497
2017-03-10,0.7423,0.03228,0.75346,0.008709,0.000866,1.06705,1.21635,0.9887,0.01502
2017-03-13,0.7435,0.03228,0.75706,0.008706,0.000867,1.06505,1.22171,0.9925,0.01511
2017-03-14,0.7411,0.03226,0.75572,0.008714,0.000866,1.0604,1.21532,0.99,0.0152
2017-03-15,0.7517,0.0328,0.77088,0.008813,0.000882,1.07319,1.22884,0.9992,0.01532
2017-03-16,0.7509,0.03274,0.76764,0.008825,0.000882,1.07636,1.23568,1.0037,0.01529
2017-03-17,0.7493,0.03271,0.77021,0.008869,0.000882,1.07379,1.23909,1.0009,0.01527
2017-03-20,0.7486,0.03295,0.77272,0.008888,0.000893,1.07392,1.23577,1.001,0.0153
2017-03-21,0.7487,0.03274,0.769,0.008945,0.000886,1.08095,1.24782,1.0056,0.01526
2017-03-22,0.7498,0.03275,0.76751,0.008987,0.000891,1.07968,1.24829,1.0081,0.01527
2017-03-23,0.7487,0.03276,0.76257,0.009008,0.000887,1.07835,1.25202,1.0066,0.01527
2017-03-24,0.7468,0.03288,0.7622,0.008979,0.000891,1.07961,1.24723,1.0083,0.01528
2017-03-26,0.7505,,,,,,,,
2017-03-27,0.7471,0.03301,0.7616,0.009037,0.000896,1.08626,1.25573,1.0143,0.01538
2017-03-28,0.7472,0.033,0.76332,0.009003,0.000892,1.08127,1.24508,1.0074,0.01537
2017-03-29,0.7498,0.03297,0.76671,0.009007,0.000896,1.07643,1.24349,1.0037,0.01542
2017-03-30,0.7497,0.03295,0.76408,0.00894,0.00089,1.06733,1.24674,0.999,0.01541
2017-03-31,0.7511,0.03293,0.76274,0.008975,0.000891,1.06567,1.25463,0.9961,0.01541
2017-04-02,0.75042,,,,,,,,
2017-04-03,0.7469,0.03287,0.76023,0.00902,0.000891,1.06691,1.24856,0.9979,0.01538
2017-04-04,0.746,0.03277,0.75611,0.009032,0.000885,1.06712,1.244,0.998,0.01536
2017-04-05,0.7441,0.03287,0.75662,0.009048,0.000882,1.06615,1.24836,0.9954,0.01538
2017-04-06,0.7452,0.03269,0.75437,0.009021,0.00088,1.0643,1.24691,0.9945,0.01547
2017-04-07,0.746,0.03267,0.7501,0.008999,0.000875,1.05891,1.23698,0.9909,0.01555
2017-04-09,0.74588,,,,,,,,
2017-04-10,0.75,0.03263,0.75014,0.00902,0.000871,1.0595,1.24163,0.9913,0.01547
2017-04-11,0.7502,0.0326,0.74978,0.009123,0.000869,1.06039,1.24918,0.9925,0.01548
2017-04-12,0.7547,0.03286,0.75214,0.009175,0.000878,1.06644,1.25436,0.997,0.01548
2017-04-13,0.7498,0.03294,0.75678,0.00916,0.000876,1.06114,1.25003,0.9943,0.01551
2017-04-14,0.7498,0.03287,0.75744,0.009214,0.000876,1.06023,1.25218,0.995,0.0155
2017-04-16,0.75115,,,,,,,,
2017-04-17,0.7507,0.0329,0.75891,0.009172,0.000879,1.06425,1.25614,0.9954,0.0155
2017-04-18,0.7472,0.03288,0.75575,0.00922,0.000871,1.07293,1.28436,1.0036,0.01547
2017-04-19,0.7416,0.03287,0.74957,0.009186,0.00087,1.07106,1.27769,1.0017,0.01546
2017-04-20,0.7418,0.03284,0.7526,0.009147,0.000874,1.07153,1.28116,1.0013,0.01547
2017-04-21,0.7404,0.03288,0.75438,0.009163,0.000877,1.07245,1.28061,1.004,0.01546
2017-04-23,0.74167,,,,,,,,
2017-04-24,0.7401,0.03303,0.75679,0.009108,0.000877,1.0865,1.27925,1.0039,0.0155
2017-04-25,0.7365,0.03313,0.75341,0.009001,0.000884,1.09259,1.28362,1.0062,0.01554
2017-04-26,0.7339,0.033192,0.74721,0.009005,0.000889,1.09038,1.28472,1.00661,0.01554
2017-04-27,0.7333,0.0331,0.74659,0.008987,0.000879,1.087,1.29038,1.0058,0.01559
2017-04-28,0.7329,0.0331,0.74858,0.008965,0.000875,1.08976,1.29452,1.0042,0.01554
2017-04-30,0.73303,,,,,,,,
2017-05-01,0.7308,0.03305,0.75234,0.00894,0.000875,1.08982,1.28842,1.0033,0.01556
2017-05-02,0.7291,0.03322,0.75344,0.008925,0.000882,1.09314,1.29381,1.0082,0.01558
2017-05-03,0.7281,0.03322,0.74219,0.008874,0.000878,1.08833,1.28653,1.0054,0.01558
2017-05-04,0.7271,0.03315,0.74072,0.008885,0.000876,1.09824,1.29202,1.0134,0.01557
2017-05-05,0.7328,0.03309,0.74145,0.008869,0.000876,1.0998,1.29765,1.0122,0.01554
2017-05-07,0.73146,,,,,,,,
2017-05-08,0.7299,0.03312,0.73822,0.008827,0.000878,1.09222,1.29403,1.0008,0.01553
2017-05-09,0.7289,0.03302,0.73433,0.008771,0.000874,1.08727,1.29346,0.9926,0.01545
2017-05-10,0.7313,0.03301,0.7362,0.008749,0.00088,1.08656,1.29379,0.9913,0.01547
2017-05-11,0.7298,0.03315,0.73792,0.008784,0.000885,1.08607,1.28883,0.9918,0.01552
2017-05-12,0.7295,0.03308,0.73853,0.008821,0.000886,1.09313,1.28822,0.9984,0.01556
2017-05-14,0.72899,,,,,,,,
2017-05-15,0.7333,0.03324,0.7412,0.008801,0.00089,1.09745,1.28937,1.0035,0.0156
2017-05-16,0.7343,0.03316,0.74266,0.00884,0.000892,1.10821,1.29183,1.0139,0.01563
2017-05-17,0.7358,0.03314,0.74314,0.00903,0.000886,1.11583,1.29702,1.0217,0.01554
2017-05-18,0.7348,0.03309,0.74174,0.008961,0.000881,1.11011,1.29417,1.02,0.01541
2017-05-19,0.7395,0.03329,0.74568,0.008991,0.000891,1.12071,1.3033,1.0274,0.01548
2017-05-21,0.73985,,,,,,,,
2017-05-22,0.7402,0.03331,0.74751,0.008985,0.000892,1.12368,1.29991,1.0274,0.0155
2017-05-23,0.7398,0.03312,0.74753,0.008942,0.000884,1.11809,1.29608,1.0244,0.01541
2017-05-24,0.7453,0.0331,0.75034,0.008962,0.000889,1.12166,1.29762,1.0272,0.01543
2017-05-25,0.7411,0.03321,0.74521,0.008942,0.000888,1.1209,1.29401,1.0277,0.01548
2017-05-26,0.7437,0.03317,0.74453,0.008977,0.00089,1.11788,1.28054,1.0266,0.01549
2017-05-28,0.74331,,,,,,,,
2017-05-29,0.7428,0.03307,0.74377,0.008985,0.000887,1.11626,1.28393,1.022,0.01548
2017-05-30,0.7423,0.03309,0.74643,0.009019,0.000885,1.11846,1.28573,1.0251,0.01547
2017-05-31,0.7409,0.03322,0.74294,0.009021,0.000889,1.12422,1.28906,1.0329,0.01549
2017-06-01,0.7398,0.03317,0.7374,0.008978,0.000887,1.12107,1.28795,1.0293,0.01551
2017-06-02,0.7405,0.03321,0.74429,0.009063,0.00089,1.12802,1.28894,1.0375,0.01552
2017-06-04,0.74083,,,,,,,,
2017-06-05,0.7418,0.03319,0.74845,0.009048,0.00089,1.12535,1.29014,1.036,0.01553
2017-06-06,0.7432,0.03323,0.75067,0.009142,0.00089,1.12758,1.29087,1.0394,0.01551
2017-06-07,0.7401,0.03317,0.75503,0.009107,0.000886,1.12561,1.29608,1.036,0.01552
2017-06-08,0.7396,0.03318,0.75444,0.009096,0.000887,1.12122,1.29489,1.0331,0.01556
2017-06-09,0.7419,0.03318,0.75284,0.009059,0.000884,1.11951,1.27405,1.0311,0.01556
2017-06-11,0.74316,,,,,,,,
2017-06-12,0.7502,0.03314,0.75407,0.009097,0.00088,1.1203,1.26583,1.032,0.0155
2017-06-13,0.755,0.03309,0.75363,0.009083,0.000883,1.12086,1.2752,1.0318,0.01553
2017-06-14,0.7548,0.03314,0.75889,0.009117,0.000889,1.12175,1.27509,1.0295,0.01556
2017-06-15,0.7532,0.03302,0.75788,0.009017,0.00088,1.11448,1.27534,1.025,0.01548
2017-06-16,0.7572,0.03289,0.76164,0.009018,0.000878,1.11955,1.27759,1.0273,0.01551
2017-06-18,0.7569,,,,,,,,
2017-06-19,0.7561,0.0329,0.7596,0.008962,0.000876,1.1147,1.27357,1.0245,0.0155
2017-06-20,0.7536,0.03278,0.75791,0.008971,0.000871,1.11327,1.26256,1.0256,0.01549
2017-06-21,0.7502,0.03284,0.755,0.008975,0.00087,1.11681,1.26707,1.0281,0.01549
2017-06-22,0.7554,0.0328,0.75404,0.008985,0.000873,1.11509,1.26826,1.0288,0.01546
2017-06-23,0.7542,0.03291,0.75681,0.008983,0.000877,1.11921,1.27184,1.0306,0.0155
2017-06-25,0.75405,,,,,,,,
2017-06-26,0.7545,0.03292,0.75839,0.008939,0.000878,1.11815,1.27206,1.0281,0.01551
2017-06-27,0.7579,0.03296,0.75812,0.008905,0.000872,1.13376,1.28122,1.0406,0.0155
2017-06-28,0.7668,0.03282,0.76379,0.008906,0.000874,1.13757,1.29225,1.0418,0.01549
2017-06-29,0.7688,0.03289,0.7682,0.008918,0.000868,1.14386,1.30043,1.046,0.01542
2017-06-30,0.7707,0.03282,0.76823,0.008893,0.000869,1.14172,1.30264,1.042,0.01547
2017-07-02,0.77074,,,,,,,,
2017-07-03,0.7683,0.03274,0.76603,0.008817,0.000865,1.13629,1.29393,1.0374,0.01541
2017-07-04,0.7729,0.03272,0.76049,0.008823,0.000865,1.13463,1.29178,1.0358,0.01543
2017-07-05,0.7713,0.03278,0.76018,0.008833,0.000863,1.13499,1.29311,1.0373,0.01543
2017-07-06,0.77,0.03268,0.75826,0.008834,0.00086,1.14226,1.29703,1.0406,0.01544
2017-07-07,0.7769,0.03267,0.76031,0.008778,0.000862,1.14002,1.28838,1.0369,0.01547
2017-07-09,0.77634,,,,,,,,
2017-07-10,0.7757,0.03274,0.76069,0.008764,0.000866,1.13992,1.2881,1.0351,0.01551
2017-07-11,0.7738,0.03277,0.76369,0.008774,0.000866,1.14657,1.28451,1.0374,0.01548
2017-07-12,0.784,,0.76777,0.008834,0.000874,1.14107,1.28843,1.0355,0.01551
2017-07-13,0.7855,0.03295,0.77283,0.008826,0.000875,1.13962,1.29378,1.0336,0.0155
2017-07-14,0.7909,0.03303,0.78246,0.008884,0.000881,1.14652,1.31016,1.0358,0.01554
2017-07-16,0.79103,,,,,,,,
2017-07-17,0.787,0.03284,0.77969,0.008878,0.000882,1.14778,1.30525,1.0387,0.01554
2017-07-18,0.7917,0.03289,0.7916,0.008921,0.000885,1.15524,1.30393,1.0469,0.01555
2017-07-19,0.7932,0.03286,0.79531,0.008937,0.000885,1.15144,1.30218,1.0463,0.01555
2017-07-20,0.7941,0.03278,0.7955,0.00894,0.000888,1.16296,1.29728,1.051,0.01552
2017-07-21,0.7978,0.03284,0.79127,0.008994,0.00089,1.16632,1.29934,1.0569,0.01552
2017-07-23,0.7978,,,,,,,,
2017-07-24,0.7991,0.03291,0.79224,0.008992,0.000893,1.16388,1.30281,1.0556,0.01553
2017-07-25,0.7992,0.0329,0.79361,0.008936,0.000889,1.16452,1.30245,1.0497,0.01552
2017-07-26,0.8035,0.03303,0.80039,0.008996,0.000896,1.17334,1.31177,1.0523,0.01554
2017-07-27,0.7956,0.03302,0.79669,0.008982,0.00089,1.1675,1.30621,1.0357,0.01559
2017-07-28,0.8045,0.03297,0.79864,0.009032,0.000885,1.17491,1.3131,1.0322,0.01559
2017-07-30,0.80248,,,,,,,,
2017-07-31,0.8005,0.03305,0.80019,0.009069,0.000889,1.18413,1.32103,1.034,0.01557
2017-08-01,0.7973,0.03302,0.79686,0.00906,0.000888,1.18019,1.32038,1.0355,0.01559
2017-08-02,0.7955,0.03302,0.79659,0.00903,0.000886,1.18556,1.32234,1.0301,0.01571
2017-08-03,0.7945,0.03304,0.79472,0.009092,0.000882,1.18677,1.31368,1.0326,0.01569
2017-08-04,0.7906,0.03309,0.7929,0.009031,0.000882,1.1773,1.30334,1.0272,0.01571
2017-08-06,0.79108,,,,,,,,
2017-08-07,0.7886,0.03303,0.79128,0.009026,0.000883,1.17938,1.30327,1.0272,0.01566
2017-08-08,0.7889,0.03307,0.79113,0.009063,0.000882,1.17523,1.29932,1.027,0.01569
2017-08-09,0.7874,0.03305,0.78863,0.009096,0.000873,1.17569,1.30004,1.0376,0.01565
2017-08-10,0.7847,0.03296,0.78716,0.009161,0.000869,1.17724,1.29768,1.0388,0.01559
2017-08-11,0.7893,0.03291,0.7892,0.009163,0.000871,1.18209,1.30088,1.0404,0.01558
2017-08-13,0.78904,,,,,,,,
2017-08-14,0.7854,0.033,0.78509,0.009122,0.000873,1.17787,1.29635,1.0283,0.01559
2017-08-15,0.7839,0.03296,0.78196,0.009042,0.000876,1.17338,1.28659,1.028,0.01559
2017-08-16,0.7921,0.0329,0.79248,0.00908,0.000876,1.17655,1.28901,1.0352,0.01557
2017-08-17,0.7887,0.03295,0.78835,0.009138,0.000871,1.1724,1.28664,1.0383,0.01556
2017-08-18,0.7948,0.03294,0.79247,0.009155,0.000873,1.17586,1.28707,1.0364,0.01559
2017-08-20,0.79455,,,,,,,,
2017-08-21,0.7961,0.03292,0.79396,0.009178,0.000874,1.18122,1.28954,1.0391,0.01559
2017-08-22,0.7958,0.03297,0.79094,0.009124,0.000879,1.17597,1.2822,1.0327,0.0156
2017-08-23,0.7965,0.03298,0.7903,0.009176,0.000883,1.18063,1.2798,1.0353,0.0156
2017-08-24,0.7988,0.03304,0.78982,0.009127,0.000882,1.17984,1.27994,1.0357,0.0156
2017-08-25,0.8018,0.03318,0.79288,0.009137,0.000887,1.19195,1.28765,1.0455,0.01562
2017-08-27,0.80181,,,,,,,,
2017-08-28,0.7978,0.03312,0.79625,0.009191,0.000889,1.19784,1.29313,1.0503,0.01564
2017-08-29,0.7983,0.03306,0.79471,0.009119,0.000885,1.19719,1.29164,1.0467,0.01561
2017-08-30,0.7921,0.03312,0.79003,0.00907,0.000885,1.18834,1.29238,1.0385,0.01562
2017-08-31,0.8009,0.03306,0.7946,0.009093,0.000885,1.19091,1.29288,1.0435,0.01562
2017-09-01,0.8062,0.03316,0.79631,0.009066,0.000887,1.18612,1.29502,1.0357,0.01564
2017-09-03,0.80785,,,,,,,,
2017-09-04,0.8054,0.03319,0.79409,0.009115,0.000878,1.18926,1.29283,1.0435,0.01561
2017-09-05,0.8076,0.03322,0.79952,0.009194,0.000879,1.19111,1.30298,1.0463,0.01559
2017-09-06,0.8172,0.03318,0.79981,0.009152,0.000879,1.19166,1.30419,1.045,0.0156
2017-09-07,0.8242,0.03333,0.80464,0.009226,0.000882,1.20225,1.31001,1.0517,0.01561
2017-09-08,0.8225,0.03332,0.8054,0.009271,0.000879,1.20348,1.31881,1.0584,0.01565
2017-09-10,0.82295,,,,,,,,
2017-09-11,0.8255,0.03327,0.80264,0.009142,0.000881,1.19513,1.31627,1.0456,0.01563
2017-09-12,0.8207,0.03325,0.80173,0.009077,0.000882,1.19664,1.32827,1.0411,0.01561
2017-09-13,0.8213,0.03324,0.79851,0.009048,0.000879,1.18851,1.32082,1.0366,0.01557
2017-09-14,0.8207,0.03318,0.80019,0.00907,0.000877,1.1918,1.33964,1.0376,0.01559
2017-09-15,0.8198,0.03325,0.79996,0.009024,0.000878,1.19404,1.35832,1.0413,0.01559
2017-09-17,0.81981,,,,,,,,
2017-09-18,0.8133,0.03317,0.79582,0.008964,0.000881,1.19486,1.34949,1.0392,0.01558
2017-09-19,0.8134,0.03314,0.80097,0.008961,0.00088,1.19943,1.35106,1.0386,0.01554
2017-09-20,0.8109,0.03316,0.8031,0.008904,0.000879,1.18903,1.34928,1.0307,0.01554
2017-09-21,0.8114,0.03307,0.79312,0.008895,0.000879,1.19414,1.35799,1.0297,0.01543
2017-09-22,0.811,0.03312,0.79551,0.008927,0.000878,1.19473,1.34912,1.0315,0.01542
2017-09-24,0.80998,,,,,,,,
2017-09-25,0.8076,0.0331,0.79344,0.008948,0.000877,1.18481,1.34619,1.0337,0.01535
2017-09-26,0.8095,0.03309,0.78829,0.008908,0.000875,1.17917,1.34571,1.0316,0.01528
2017-09-27,0.8015,0.03296,0.78474,0.008864,0.000868,1.17443,1.33848,1.0285,0.01523
2017-09-28,0.8042,0.03287,0.78529,0.008903,0.000868,1.17856,1.34379,1.0304,0.01527
