date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
1998-11-04,1434.0,0.022760554137007283,0,1.0,1361.318026370371,11.345353668017093,1.0,0.0,0.0,0.0
1998-11-05,1442.04,0.0055910355516433086,0,1.0,1371.3723093157214,6.289838274047309,1.0,0.0,0.0,0.0
1998-11-06,1458.34,0.011240024830518891,0,1.0,1389.128199174376,6.048323216185149,1.0,0.0,0.0,0.0
1998-11-09,1467.63,0.006350052267677597,0,1.0,1403.4351833660883,5.97881994911183,1.0,0.0,0.0,0.0
1998-11-10,1474.7,0.004805724447489723,0,1.0,1423.7967561379603,5.932040895243289,1.0,0.0,0.0,0.0
1998-11-11,1480.87,0.004175173630121876,0,1.0,1438.9053632421585,5.597701316883082,1.0,0.0,0.0,0.0
1998-11-12,1466.54,-0.009723868014691384,0,1.0,1442.9479810023154,5.336384605724626,1.0,0.0,0.0,0.0
1998-11-13,1465.22,-0.0009004830471770475,0,1.0,1445.89772566731,5.115390612229367,1.0,0.0,0.0,0.0
1998-11-16,1475.03,0.006672926724988315,0,1.0,1449.322579115924,5.233852013673634,1.0,0.0,0.0,0.0
1998-11-17,1497.5,0.015118722439467547,0,1.0,1462.2669321869973,4.891624523217882,1.0,0.0,0.0,0.0
1998-11-18,1514.31,0.011162838662486685,0,1.0,1475.1634083877218,4.884741317143738,1.0,0.0,0.0,0.0
1998-11-19,1537.45,0.01516531017458167,0,1.0,1491.871426509728,4.509089921482175,1.0,0.0,0.0,0.0
1998-11-20,1543.79,0.00411523214510634,0,1.0,1505.1242124260386,4.485937968309985,1.0,0.0,0.0,0.0
1998-11-23,1588.77,0.02871969996563184,0,1.0,1529.789732047196,5.337175443043568,1.0,0.0,0.0,0.0
1998-11-24,1580.04,-0.005509968781158392,0,1.0,1541.1817174573093,5.323044062144276,1.0,0.0,0.0,0.0
1998-11-25,1598.49,0.01160927045920257,0,1.0,1554.952557274932,5.33262664327925,1.0,0.0,0.0,0.0
1998-11-27,1628.35,0.018507798555471133,2,0.0,1581.3873102939156,6.135399908917123,0.0,0.0,1.0,0.0
1998-11-30,1557.9,-0.04422847165254318,2,0.0,1579.45510203386,6.994896818178174,0.0,0.0,1.0,0.0
1998-12-01,1632.04,0.04649200550923016,2,0.0,1586.4339791468958,7.105278159948197,0.0,0.0,1.0,0.0
1998-12-02,1619.35,-0.0078059318852119475,2,0.0,1589.488281567774,7.390016391035841,0.0,0.0,1.0,0.0
1998-12-03,1573.83,-0.028512695080613604,2,0.0,1589.0265258577178,7.898621194438746,0.0,0.0,1.0,0.0
1998-12-04,1629.84,0.034969711411857674,2,0.0,1590.9313126507443,8.176236315782042,0.0,0.0,1.0,0.0
1998-12-07,1676.88,0.028453073438659437,2,0.0,1596.786260427556,8.089593807502338,0.0,0.0,1.0,0.0
1998-12-08,1667.41,-0.005663399592614304,2,0.0,1599.3812359508124,8.213544259448017,0.0,0.0,1.0,0.0
1998-12-09,1685.9,0.0110280215020655,2,0.0,1604.0112412623107,7.895724772310972,0.0,0.0,1.0,0.0
1998-12-10,1652.97,-0.01972587598574993,2,0.0,1605.0725347975929,7.9493457081159855,0.0,0.0,1.0,0.0
1998-12-11,1674.89,0.013173821624893556,2,0.0,1606.3756890865805,8.049684387257676,0.0,0.0,1.0,0.0
1998-12-14,1614.73,-0.03657973144326032,2,0.0,1606.5762907615554,8.1661719687623,0.0,0.0,1.0,0.0
1998-12-15,1663.81,0.029942393151866753,2,0.0,1607.3821814747025,8.264378015530717,0.0,0.0,1.0,0.0
1998-12-16,1656.81,-0.004216086374816186,2,0.0,1608.2098785680978,8.319294177768779,0.0,0.0,1.0,0.0
1998-12-17,1688.79,0.01911822935760732,2,0.0,1614.1593235827652,8.21761014103263,0.0,0.0,1.0,0.0
1998-12-18,1735.0,0.026995117228662657,2,0.0,1622.3147188133164,7.899455046716054,0.0,0.0,1.0,0.0
1998-12-21,1787.3,0.029698687815373326,2,0.0,1634.0130588575776,7.837148798616951,0.0,0.0,1.0,0.0
1998-12-22,1767.82,-0.010958952136480349,2,0.0,1641.887002407769,6.581213649870429,0.0,0.0,1.0,0.0
1998-12-23,1818.96,0.028517760112031,2,0.0,1655.747968238163,6.717231342960576,0.0,0.0,1.0,0.0
1998-12-24,1806.04,-0.007128306045983912,2,0.0,1671.742441705188,6.873929885039636,0.0,0.0,1.0,0.0
1998-12-28,1823.99,0.009889806037207904,2,0.0,1687.561774243177,5.4655161046480245,0.0,0.0,1.0,0.0
1998-12-29,1823.31,-0.00037287857202805696,2,0.0,1721.4306693642372,8.165175865192259,0.0,0.0,1.0,0.0
1998-12-30,1810.97,-0.006790917278336472,2,0.0,1736.9373824301308,8.378464347352446,0.0,0.0,1.0,0.0
